time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
7678, 177135.7, 7678, 241128.6, 7678, 1150408.0, 7678, 400415.1, 7678, 421677.4, 7678, 303036.4, 7678, 195337.2, 7678, 364291.8, 7678, 276641.9, 7678, 330468.8, 7678, 265952.4, 7678, 373404.2, 7678, 276397.3, 7678, 357182.4, 7678, 411009.7, 7678, 266244.0
7680, 177051.7, 7680, 241057.7, 7680, 1150377.0, 7680, 400378.6, 7680, 421699.7, 7680, 303082.1, 7680, 195329.9, 7680, 364318.8, 7680, 276694.6, 7680, 330541.6, 7680, 265954.2, 7680, 373416.6, 7680, 276427.9, 7680, 357196.4, 7680, 410967.2, 7680, 266302.3
7682, 177152.9, 7682, 241153.1, 7682, 1150443.0, 7682, 400400.8, 7682, 421688.9, 7682, 303089.7, 7682, 195369.9, 7682, 364285.9, 7682, 276685.9, 7682, 330499.5, 7682, 265985.3, 7682, 373455.2, 7682, 276452.9, 7682, 357232.0, 7682, 411035.6, 7682, 266336.1
7684, 177089.3, 7684, 241087.4, 7684, 1150432.0, 7684, 400437.9, 7684, 421660.4, 7684, 303088.8, 7684, 195317.0, 7684, 364276.7, 7684, 276686.8, 7684, 330474.4, 7684, 265980.8, 7684, 373452.9, 7684, 276380.2, 7684, 357231.3, 7684, 411089.8, 7684, 266366.8
7686, 177100.9, 7686, 241049.4, 7686, 1150372.0, 7686, 400442.8, 7686, 421711.7, 7686, 303092.4, 7686, 195316.5, 7686, 364342.8, 7686, 276641.2, 7686, 330479.6, 7686, 265992.3, 7686, 373392.7, 7686, 276363.5, 7686, 357155.5, 7686, 411044.2, 7686, 266300.6
7688, 177156.6, 7688, 241104.5, 7688, 1150411.0, 7688, 400410.0, 7688, 421663.3, 7688, 303090.2, 7688, 195351.8, 7688, 364299.7, 7688, 276665.4, 7688, 330484.3, 7688, 266014.4, 7688, 373420.3, 7688, 276385.2, 7688, 357197.3, 7688, 411073.4, 7688, 266361.2
7690, 177117.2, 7690, 241086.7, 7690, 1150427.0, 7690, 400398.6, 7690, 421657.3, 7690, 303078.2, 7690, 195325.3, 7690, 364285.0, 7690, 276630.6, 7690, 330522.0, 7690, 266005.0, 7690, 373448.0, 7690, 276352.0, 7690, 357180.5, 7690, 411057.1, 7690, 266242.9
7692, 177114.3, 7692, 241065.4, 7692, 1150422.0, 7692, 400416.5, 7692, 421648.7, 7692, 303030.9, 7692, 195316.8, 7692, 364296.0, 7692, 276657.5, 7692, 330476.7, 7692, 266040.8, 7692, 373422.9, 7692, 276394.9, 7692, 357218.6, 7692, 411000.4, 7692, 266299.3
7694, 177149.7, 7694, 241125.6, 7694, 1150385.0, 7694, 400439.7, 7694, 421696.5, 7694, 303124.5, 7694, 195366.4, 7694, 364356.9, 7694, 276694.3, 7694, 330518.3, 7694, 266040.6, 7694, 373517.6, 7694, 276418.7, 7694, 357239.4, 7694, 411078.2, 7694, 266299.5
7696, 177077.8, 7696, 241169.5, 7696, 1150491.0, 7696, 400471.4, 7696, 421713.1, 7696, 303118.9, 7696, 195319.5, 7696, 364333.7, 7696, 276682.6, 7696, 330638.7, 7696, 266059.9, 7696, 373480.6, 7696, 276476.9, 7696, 357266.4, 7696, 411114.5, 7696, 266388.3
7698, 177127.9, 7698, 241128.6, 7698, 1150472.0, 7698, 400612.8, 7698, 421702.7, 7698, 303139.5, 7698, 195332.6, 7698, 364321.8, 7698, 276654.0, 7698, 330756.6, 7698, 265903.4, 7698, 373493.2, 7698, 276517.0, 7698, 357181.7, 7698, 411323.8, 7698, 266341.0
7700, 177159.2, 7700, 241271.3, 7700, 1150513.0, 7700, 400612.9, 7700, 421724.8, 7700, 303098.6, 7700, 195289.7, 7700, 364406.7, 7700, 276556.2, 7700, 330739.1, 7700, 265933.8, 7700, 373450.7, 7700, 276516.6, 7700, 357163.0, 7700, 411325.9, 7700, 266383.7
7702, 177188.4, 7702, 241240.7, 7702, 1150487.0, 7702, 400595.3, 7702, 421767.2, 7702, 303133.2, 7702, 195303.4, 7702, 364401.6, 7702, 276584.9, 7702, 330680.3, 7702, 265835.5, 7702, 373469.0, 7702, 276480.6, 7702, 357162.5, 7702, 411288.1, 7702, 266361.7
7704, 177179.9, 7704, 241168.6, 7704, 1150465.0, 7704, 400549.3, 7704, 421762.5, 7704, 303069.1, 7704, 195306.9, 7704, 364440.6, 7704, 276662.9, 7704, 330663.6, 7704, 265916.0, 7704, 373450.9, 7704, 276501.0, 7704, 357089.1, 7704, 411217.1, 7704, 266371.0
7706, 177174.0, 7706, 241284.8, 7706, 1150412.0, 7706, 400458.6, 7706, 421658.8, 7706, 303014.4, 7706, 195340.9, 7706, 364413.1, 7706, 276690.8, 7706, 330649.9, 7706, 265876.0, 7706, 373466.8, 7706, 276461.6, 7706, 357144.8, 7706, 411132.9, 7706, 266314.3
7708, 177174.4, 7708, 241164.1, 7708, 1150406.0, 7708, 400467.3, 7708, 421734.4, 7708, 303005.9, 7708, 195327.3, 7708, 364360.4, 7708, 276620.9, 7708, 330559.5, 7708, 265893.0, 7708, 373449.5, 7708, 276391.3, 7708, 357138.1, 7708, 411110.6, 7708, 266286.4
7710, 177159.9, 7710, 241173.9, 7710, 1150412.0, 7710, 400479.8, 7710, 421681.9, 7710, 303004.6, 7710, 195366.9, 7710, 364396.3, 7710, 276631.5, 7710, 330512.4, 7710, 265959.2, 7710, 373415.0, 7710, 276399.3, 7710, 357158.5, 7710, 411093.7, 7710, 266314.0
7712, 177097.9, 7712, 241123.5, 7712, 1150395.0, 7712, 400390.4, 7712, 421678.0, 7712, 303038.2, 7712, 195295.8, 7712, 364285.6, 7712, 276626.2, 7712, 330517.4, 7712, 265925.5, 7712, 373359.5, 7712, 276418.9, 7712, 357199.4, 7712, 411019.7, 7712, 266321.2
7714, 177117.3, 7714, 241046.9, 7714, 1150396.0, 7714, 400387.0, 7714, 421703.1, 7714, 303059.5, 7714, 195334.4, 7714, 364280.8, 7714, 276650.0, 7714, 330510.4, 7714, 265955.0, 7714, 373395.0, 7714, 276419.8, 7714, 357214.4, 7714, 411015.7, 7714, 266294.4
7716, 177113.0, 7716, 241056.4, 7716, 1150364.0, 7716, 400411.8, 7716, 421705.8, 7716, 303023.9, 7716, 195335.0, 7716, 364291.9, 7716, 276659.1, 7716, 330450.5, 7716, 265999.0, 7716, 373391.8, 7716, 276382.3, 7716, 357203.3, 7716, 410948.1, 7716, 266297.5
7718, 177089.0, 7718, 241068.0, 7718, 1150342.0, 7718, 400389.1, 7718, 421728.9, 7718, 303003.9, 7718, 195257.1, 7718, 364246.8, 7718, 276648.8, 7718, 330489.9, 7718, 266007.4, 7718, 373413.5, 7718, 276381.0, 7718, 357176.4, 7718, 410996.2, 7718, 266318.5
7720, 177062.9, 7720, 241139.1, 7720, 1150318.0, 7720, 400411.7, 7720, 421701.2, 7720, 303096.4, 7720, 195326.4, 7720, 364291.9, 7720, 276677.7, 7720, 330435.3, 7720, 266046.8, 7720, 373395.7, 7720, 276365.5, 7720, 357200.0, 7720, 411038.3, 7720, 266332.3
7722, 177005.3, 7722, 241070.5, 7722, 1150406.0, 7722, 400478.1, 7722, 421692.7, 7722, 303035.2, 7722, 195293.3, 7722, 364285.7, 7722, 276677.1, 7722, 330447.0, 7722, 266031.3, 7722, 373411.5, 7722, 276421.3, 7722, 357179.7, 7722, 411071.3, 7722, 266321.5
7724, 177068.8, 7724, 241061.4, 7724, 1150347.0, 7724, 400412.1, 7724, 421668.0, 7724, 303042.3, 7724, 195301.9, 7724, 364306.8, 7724, 276697.9, 7724, 330522.2, 7724, 266013.1, 7724, 373385.9, 7724, 276427.0, 7724, 357187.0, 7724, 411012.7, 7724, 266363.8
7726, 177033.9, 7726, 241049.3, 7726, 1150432.0, 7726, 400397.8, 7726, 421683.8, 7726, 303068.0, 7726, 195301.6, 7726, 364206.7, 7726, 276654.6, 7726, 330469.5, 7726, 265995.4, 7726, 373456.0, 7726, 276357.8, 7726, 357205.0, 7726, 411055.6, 7726, 266351.2
7728, 177041.9, 7728, 241111.8, 7728, 1150404.0, 7728, 400385.1, 7728, 421613.5, 7728, 303076.6, 7728, 195352.3, 7728, 364295.1, 7728, 276643.6, 7728, 330487.3, 7728, 265998.1, 7728, 373335.3, 7728, 276369.8, 7728, 357226.8, 7728, 411045.3, 7728, 266278.4
7730, 177090.0, 7730, 241084.6, 7730, 1150310.0, 7730, 400469.0, 7730, 421672.7, 7730, 303105.9, 7730, 195334.5, 7730, 364270.4, 7730, 276669.6, 7730, 330504.6, 7730, 266044.9, 7730, 373391.5, 7730, 276436.0, 7730, 357205.0, 7730, 411030.1, 7730, 266292.4
7732, 177020.0, 7732, 241073.3, 7732, 1150398.0, 7732, 400443.7, 7732, 421664.1, 7732, 303028.5, 7732, 195294.2, 7732, 364272.7, 7732, 276647.2, 7732, 330452.6, 7732, 265987.0, 7732, 373441.7, 7732, 276382.2, 7732, 357221.2, 7732, 411094.9, 7732, 266255.2
7734, 177055.5, 7734, 241031.2, 7734, 1150352.0, 7734, 400450.7, 7734, 421604.5, 7734, 303107.9, 7734, 195306.7, 7734, 364272.5, 7734, 276631.0, 7734, 330441.9, 7734, 265957.5, 7734, 373407.0, 7734, 276369.8, 7734, 357215.1, 7734, 411048.3, 7734, 266321.5
7736, 177070.5, 7736, 241091.7, 7736, 1150410.0, 7736, 400454.2, 7736, 421626.0, 7736, 303054.7, 7736, 195314.2, 7736, 364262.7, 7736, 276683.4, 7736, 330502.5, 7736, 266008.7, 7736, 373374.4, 7736, 276406.4, 7736, 357224.3, 7736, 411052.7, 7736, 266376.0
7738, 177030.1, 7738, 241058.5, 7738, 1150365.0, 7738, 400441.6, 7738, 421660.9, 7738, 303080.2, 7738, 195306.7, 7738, 364267.0, 7738, 276649.8, 7738, 330425.9, 7738, 265974.0, 7738, 373341.3, 7738, 276338.8, 7738, 357161.7, 7738, 411029.0, 7738, 266357.9
7740, 177039.0, 7740, 241047.8, 7740, 1150359.0, 7740, 400399.4, 7740, 421644.0, 7740, 303035.0, 7740, 195346.9, 7740, 364258.4, 7740, 276589.4, 7740, 330462.8, 7740, 266040.2, 7740, 373358.9, 7740, 276344.0, 7740, 357233.8, 7740, 411044.7, 7740, 266311.8
7742, 176991.5, 7742, 241057.4, 7742, 1150343.0, 7742, 400432.8, 7742, 421661.6, 7742, 303104.1, 7742, 195336.7, 7742, 364236.5, 7742, 276640.0, 7742, 330413.7, 7742, 266069.9, 7742, 373416.2, 7742, 276423.5, 7742, 357194.7, 7742, 410995.6, 7742, 266326.0
7744, 176999.3, 7744, 241020.3, 7744, 1150361.0, 7744, 400447.2, 7744, 421633.8, 7744, 303116.1, 7744, 195325.4, 7744, 364304.1, 7744, 276717.2, 7744, 330487.2, 7744, 266077.7, 7744, 373435.4, 7744, 276389.8, 7744, 357213.2, 7744, 411069.9, 7744, 266349.2
7746, 177078.6, 7746, 241115.7, 7746, 1150456.0, 7746, 400399.9, 7746, 421679.5, 7746, 303076.5, 7746, 195360.2, 7746, 364263.4, 7746, 276673.8, 7746, 330539.1, 7746, 266100.6, 7746, 373407.0, 7746, 276436.8, 7746, 357274.9, 7746, 411102.1, 7746, 266342.2
7748, 177127.5, 7748, 241126.7, 7748, 1150407.0, 7748, 400514.7, 7748, 421718.5, 7748, 303152.7, 7748, 195350.2, 7748, 364268.4, 7748, 276561.4, 7748, 330618.5, 7748, 266009.3, 7748, 373393.4, 7748, 276429.5, 7748, 357244.6, 7748, 411185.6, 7748, 266368.6
7750, 177062.6, 7750, 241153.1, 7750, 1150433.0, 7750, 400578.9, 7750, 421652.7, 7750, 303156.2, 7750, 195280.2, 7750, 364328.4, 7750, 276600.3, 7750, 330594.5, 7750, 265966.6, 7750, 373414.6, 7750, 276495.8, 7750, 357152.6, 7750, 411245.9, 7750, 266332.6
7752, 177087.0, 7752, 241200.5, 7752, 1150481.0, 7752, 400608.0, 7752, 421664.4, 7752, 303065.2, 7752, 195288.8, 7752, 364324.9, 7752, 276589.4, 7752, 330552.1, 7752, 265951.4, 7752, 373428.4, 7752, 276469.0, 7752, 357171.1, 7752, 411193.8, 7752, 266315.7
7754, 177176.0, 7754, 241178.4, 7754, 1150452.0, 7754, 400460.2, 7754, 421660.2, 7754, 303022.0, 7754, 195350.3, 7754, 364237.2, 7754, 276644.3, 7754, 330526.0, 7754, 265978.7, 7754, 373483.5, 7754, 276485.8, 7754, 357158.9, 7754, 411130.6, 7754, 266388.3
7756, 177085.1, 7756, 241086.7, 7756, 1150415.0, 7756, 400471.5, 7756, 421626.9, 7756, 303023.6, 7756, 195323.2, 7756, 364291.0, 7756, 276643.5, 7756, 330527.8, 7756, 265952.6, 7756, 373383.5, 7756, 276381.0, 7756, 357182.8, 7756, 411098.7, 7756, 266309.5
7758, 177055.9, 7758, 241144.3, 7758, 1150396.0, 7758, 400432.3, 7758, 421668.2, 7758, 303130.4, 7758, 195309.0, 7758, 364243.0, 7758, 276629.5, 7758, 330461.9, 7758, 265970.0, 7758, 373387.6, 7758, 276365.4, 7758, 357173.3, 7758, 411101.1, 7758, 266298.0
7760, 177056.8, 7760, 241108.5, 7760, 1150388.0, 7760, 400455.8, 7760, 421663.6, 7760, 303064.6, 7760, 195281.7, 7760, 364299.0, 7760, 276622.0, 7760, 330492.4, 7760, 265966.5, 7760, 373421.5, 7760, 276454.7, 7760, 357196.9, 7760, 411024.4, 7760, 266285.3
7762, 177026.3, 7762, 241071.6, 7762, 1150368.0, 7762, 400410.0, 7762, 421639.4, 7762, 303109.6, 7762, 195324.5, 7762, 364215.5, 7762, 276630.0, 7762, 330457.9, 7762, 266028.9, 7762, 373408.5, 7762, 276397.6, 7762, 357156.9, 7762, 411037.1, 7762, 266313.6
7764, 177090.7, 7764, 241095.2, 7764, 1150387.0, 7764, 400414.5, 7764, 421636.9, 7764, 303024.7, 7764, 195287.9, 7764, 364233.0, 7764, 276690.3, 7764, 330455.4, 7764, 266046.8, 7764, 373402.0, 7764, 276389.8, 7764, 357199.5, 7764, 410997.3, 7764, 266330.5
7766, 177070.5, 7766, 241027.8, 7766, 1150494.0, 7766, 400427.5, 7766, 421685.5, 7766, 303042.4, 7766, 195309.0, 7766, 364250.1, 7766, 276672.5, 7766, 330565.0, 7766, 266047.3, 7766, 373405.7, 7766, 276398.1, 7766, 357226.7, 7766, 411053.9, 7766, 266309.1
7768, 177049.8, 7768, 241088.9, 7768, 1150382.0, 7768, 400495.6, 7768, 421665.9, 7768, 303096.8, 7768, 195303.5, 7768, 364240.2, 7768, 276588.9, 7768, 330564.7, 7768, 265954.2, 7768, 373441.8, 7768, 276405.6, 7768, 357234.4, 7768, 411149.2, 7768, 266346.2
7770, 177092.9, 7770, 241118.9, 7770, 1150394.0, 7770, 400506.9, 7770, 421637.7, 7770, 303178.2, 7770, 195271.5, 7770, 364333.5, 7770, 276616.2, 7770, 330579.2, 7770, 265916.0, 7770, 373392.0, 7770, 276424.2, 7770, 357139.8, 7770, 411246.8, 7770, 266302.0
7772, 177091.6, 7772, 241110.7, 7772, 1150458.0, 7772, 400491.8, 7772, 421638.6, 7772, 303112.0, 7772, 195288.7, 7772, 364272.3, 7772, 276669.5, 7772, 330614.5, 7772, 265921.4, 7772, 373375.9, 7772, 276401.3, 7772, 357158.9, 7772, 411142.5, 7772, 266279.8
7774, 177062.6, 7774, 241147.9, 7774, 1150448.0, 7774, 400450.4, 7774, 421682.1, 7774, 303014.7, 7774, 195242.8, 7774, 364312.0, 7774, 276707.0, 7774, 330551.9, 7774, 265946.3, 7774, 373391.0, 7774, 276444.6, 7774, 357161.3, 7774, 411112.0, 7774, 266330.6
7776, 177084.1, 7776, 241075.5, 7776, 1150374.0, 7776, 400457.0, 7776, 421648.6, 7776, 303036.7, 7776, 195340.1, 7776, 364229.0, 7776, 276621.7, 7776, 330499.8, 7776, 265941.6, 7776, 373438.0, 7776, 276397.8, 7776, 357227.1, 7776, 411114.5, 7776, 266304.0
7778, 177090.1, 7778, 241150.0, 7778, 1150382.0, 7778, 400449.7, 7778, 421683.8, 7778, 302998.4, 7778, 195289.3, 7778, 364271.1, 7778, 276662.8, 7778, 330425.8, 7778, 266019.0, 7778, 373388.8, 7778, 276407.6, 7778, 357226.2, 7778, 411070.6, 7778, 266354.5
7780, 177046.9, 7780, 241113.6, 7780, 1150403.0, 7780, 400445.4, 7780, 421675.8, 7780, 303010.2, 7780, 195311.2, 7780, 364247.5, 7780, 276683.1, 7780, 330533.3, 7780, 265978.9, 7780, 373404.8, 7780, 276427.6, 7780, 357188.1, 7780, 411005.5, 7780, 266331.6
7782, 177026.2, 7782, 241047.5, 7782, 1150365.0, 7782, 400471.3, 7782, 421611.2, 7782, 303083.2, 7782, 195297.6, 7782, 364212.2, 7782, 276654.0, 7782, 330510.1, 7782, 265958.5, 7782, 373342.6, 7782, 276365.6, 7782, 357164.0, 7782, 411139.4, 7782, 266311.0
7784, 177008.4, 7784, 241043.9, 7784, 1150381.0, 7784, 400401.1, 7784, 421583.5, 7784, 303031.3, 7784, 195325.0, 7784, 364307.4, 7784, 276639.9, 7784, 330434.2, 7784, 266072.6, 7784, 373410.0, 7784, 276394.5, 7784, 357190.8, 7784, 411092.9, 7784, 266339.6
7786, 177059.9, 7786, 241060.0, 7786, 1150357.0, 7786, 400345.2, 7786, 421666.3, 7786, 303009.2, 7786, 195270.0, 7786, 364263.0, 7786, 276665.9, 7786, 330453.0, 7786, 266023.3, 7786, 373395.4, 7786, 276374.9, 7786, 357233.9, 7786, 411054.5, 7786, 266278.1
7788, 177020.1, 7788, 241059.4, 7788, 1150348.0, 7788, 400420.4, 7788, 421581.8, 7788, 303068.6, 7788, 195253.1, 7788, 364176.2, 7788, 276625.5, 7788, 330407.8, 7788, 266012.2, 7788, 373298.3, 7788, 276407.8, 7788, 357202.4, 7788, 411076.9, 7788, 266288.8
7790, 177083.5, 7790, 241057.5, 7790, 1150417.0, 7790, 400395.9, 7790, 421669.1, 7790, 303014.5, 7790, 195315.6, 7790, 364225.8, 7790, 276669.6, 7790, 330523.9, 7790, 266053.7, 7790, 373416.7, 7790, 276391.5, 7790, 357240.0, 7790, 411071.5, 7790, 266339.1
7792, 177058.6, 7792, 241094.4, 7792, 1150380.0, 7792, 400430.8, 7792, 421643.7, 7792, 303067.7, 7792, 195283.2, 7792, 364227.6, 7792, 276643.9, 7792, 330525.1, 7792, 265981.9, 7792, 373422.7, 7792, 276439.6, 7792, 357192.9, 7792, 411069.6, 7792, 266362.4
7794, 177080.8, 7794, 241124.4, 7794, 1150393.0, 7794, 400518.8, 7794, 421599.5, 7794, 303066.1, 7794, 195304.6, 7794, 364307.4, 7794, 276605.5, 7794, 330536.5, 7794, 265987.7, 7794, 373400.0, 7794, 276433.9, 7794, 357142.5, 7794, 411194.5, 7794, 266313.4
7796, 177035.0, 7796, 241083.0, 7796, 1150382.0, 7796, 400496.8, 7796, 421623.8, 7796, 303086.9, 7796, 195284.0, 7796, 364254.5, 7796, 276598.5, 7796, 330483.1, 7796, 266009.1, 7796, 373423.4, 7796, 276424.9, 7796, 357178.2, 7796, 411185.3, 7796, 266360.6
7798, 177139.7, 7798, 241115.5, 7798, 1150426.0, 7798, 400505.6, 7798, 421657.0, 7798, 302996.2, 7798, 195238.0, 7798, 364238.3, 7798, 276676.9, 7798, 330492.9, 7798, 266019.5, 7798, 373418.4, 7798, 276443.1, 7798, 357162.2, 7798, 411083.4, 7798, 266288.1
7800, 177095.6, 7800, 241140.3, 7800, 1150419.0, 7800, 400438.8, 7800, 421595.3, 7800, 303034.7, 7800, 195277.6, 7800, 364225.1, 7800, 276688.4, 7800, 330557.6, 7800, 265992.8, 7800, 373426.4, 7800, 276473.1, 7800, 357173.4, 7800, 411107.6, 7800, 266277.2
7802, 177135.5, 7802, 241127.4, 7802, 1150428.0, 7802, 400432.2, 7802, 421671.0, 7802, 303043.4, 7802, 195276.8, 7802, 364266.0, 7802, 276657.0, 7802, 330559.0, 7802, 265996.1, 7802, 373426.3, 7802, 276406.0, 7802, 357197.1, 7802, 411157.0, 7802, 266357.1
7804, 177051.6, 7804, 241128.6, 7804, 1150409.0, 7804, 400523.5, 7804, 421614.6, 7804, 303058.1, 7804, 195261.8, 7804, 364279.0, 7804, 276616.4, 7804, 330585.9, 7804, 265993.3, 7804, 373424.9, 7804, 276424.6, 7804, 357161.3, 7804, 411200.1, 7804, 266313.5
7806, 177050.5, 7806, 241121.6, 7806, 1150370.0, 7806, 400534.8, 7806, 421667.2, 7806, 303036.4, 7806, 195234.6, 7806, 364302.1, 7806, 276568.1, 7806, 330502.5, 7806, 265969.2, 7806, 373360.1, 7806, 276428.1, 7806, 357168.6, 7806, 411161.6, 7806, 266360.3
7808, 177120.0, 7808, 241169.9, 7808, 1150422.0, 7808, 400422.4, 7808, 421687.5, 7808, 303021.8, 7808, 195312.3, 7808, 364311.1, 7808, 276673.6, 7808, 330542.8, 7808, 265929.9, 7808, 373392.2, 7808, 276454.0, 7808, 357165.9, 7808, 411118.8, 7808, 266292.9
7810, 177060.0, 7810, 241088.1, 7810, 1150339.0, 7810, 400459.5, 7810, 421608.3, 7810, 302952.4, 7810, 195334.3, 7810, 364270.6, 7810, 276677.2, 7810, 330523.6, 7810, 265911.7, 7810, 373404.5, 7810, 276386.4, 7810, 357133.1, 7810, 411075.5, 7810, 266286.3
7812, 177071.5, 7812, 241069.2, 7812, 1150375.0, 7812, 400421.9, 7812, 421585.0, 7812, 303020.8, 7812, 195251.7, 7812, 364205.6, 7812, 276660.7, 7812, 330505.4, 7812, 265946.7, 7812, 373355.9, 7812, 276444.0, 7812, 357155.9, 7812, 411099.1, 7812, 266339.2
7814, 177072.1, 7814, 241112.0, 7814, 1150389.0, 7814, 400416.1, 7814, 421644.6, 7814, 302946.8, 7814, 195273.9, 7814, 364261.8, 7814, 276656.5, 7814, 330468.0, 7814, 266016.8, 7814, 373423.3, 7814, 276414.8, 7814, 357162.9, 7814, 411027.5, 7814, 266324.6
7816, 177025.0, 7816, 241129.0, 7816, 1150378.0, 7816, 400408.4, 7816, 421621.5, 7816, 303024.6, 7816, 195276.2, 7816, 364205.9, 7816, 276613.0, 7816, 330415.6, 7816, 266036.3, 7816, 373381.9, 7816, 276332.4, 7816, 357141.8, 7816, 411067.5, 7816, 266295.6
7818, 177013.4, 7818, 240999.7, 7818, 1150458.0, 7818, 400461.0, 7818, 421648.7, 7818, 302970.9, 7818, 195290.2, 7818, 364170.9, 7818, 276703.8, 7818, 330426.3, 7818, 266039.9, 7818, 373407.6, 7818, 276416.3, 7818, 357196.6, 7818, 411021.6, 7818, 266304.5
7820, 176989.6, 7820, 240986.3, 7820, 1150334.0, 7820, 400356.6, 7820, 421583.7, 7820, 303035.2, 7820, 195284.7, 7820, 364193.9, 7820, 276606.6, 7820, 330408.6, 7820, 265997.5, 7820, 373417.1, 7820, 276360.0, 7820, 357237.7, 7820, 410961.3, 7820, 266258.4
7822, 177052.2, 7822, 241015.3, 7822, 1150299.0, 7822, 400371.3, 7822, 421628.9, 7822, 303031.4, 7822, 195270.8, 7822, 364225.8, 7822, 276667.2, 7822, 330426.5, 7822, 266019.9, 7822, 373424.8, 7822, 276343.8, 7822, 357232.8, 7822, 411030.6, 7822, 266319.8
7824, 177040.2, 7824, 240996.5, 7824, 1150387.0, 7824, 400393.6, 7824, 421565.1, 7824, 303024.6, 7824, 195292.0, 7824, 364195.9, 7824, 276688.1, 7824, 330475.5, 7824, 266039.1, 7824, 373374.3, 7824, 276336.9, 7824, 357177.9, 7824, 411010.5, 7824, 266265.3
7826, 176982.8, 7826, 240975.3, 7826, 1150346.0, 7826, 400365.1, 7826, 421530.0, 7826, 302980.1, 7826, 195275.6, 7826, 364236.5, 7826, 276655.7, 7826, 330413.3, 7826, 266066.8, 7826, 373361.0, 7826, 276356.1, 7826, 357172.2, 7826, 411002.9, 7826, 266333.8
7828, 177035.3, 7828, 241014.9, 7828, 1150392.0, 7828, 400423.3, 7828, 421618.7, 7828, 303025.1, 7828, 195265.9, 7828, 364152.6, 7828, 276668.0, 7828, 330452.5, 7828, 266103.3, 7828, 373366.8, 7828, 276385.9, 7828, 357197.4, 7828, 411030.6, 7828, 266277.3
7830, 176959.2, 7830, 241031.2, 7830, 1150344.0, 7830, 400410.4, 7830, 421561.7, 7830, 303042.2, 7830, 195279.0, 7830, 364133.6, 7830, 276678.6, 7830, 330388.6, 7830, 266045.5, 7830, 373400.6, 7830, 276348.9, 7830, 357214.4, 7830, 410999.2, 7830, 266296.4
7832, 177040.3, 7832, 240991.4, 7832, 1150390.0, 7832, 400385.0, 7832, 421583.4, 7832, 302991.8, 7832, 195303.8, 7832, 364237.9, 7832, 276667.8, 7832, 330429.7, 7832, 266062.4, 7832, 373395.8, 7832, 276346.3, 7832, 357258.5, 7832, 410998.4, 7832, 266276.4
7834, 176997.6, 7834, 240981.9, 7834, 1150340.0, 7834, 400385.3, 7834, 421605.1, 7834, 303010.8, 7834, 195228.1, 7834, 364217.4, 7834, 276663.0, 7834, 330484.8, 7834, 266005.0, 7834, 373405.4, 7834, 276388.5, 7834, 357230.0, 7834, 410985.3, 7834, 266284.6
7836, 177016.7, 7836, 241013.2, 7836, 1150396.0, 7836, 400358.2, 7836, 421573.0, 7836, 303042.8, 7836, 195293.7, 7836, 364215.8, 7836, 276729.0, 7836, 330488.8, 7836, 266054.9, 7836, 373403.0, 7836, 276384.9, 7836, 357205.8, 7836, 411054.8, 7836, 266353.8
7838, 177057.9, 7838, 241018.2, 7838, 1150356.0, 7838, 400410.0, 7838, 421606.6, 7838, 303075.9, 7838, 195283.6, 7838, 364121.4, 7838, 276653.9, 7838, 330509.2, 7838, 266073.0, 7838, 373395.2, 7838, 276399.1, 7838, 357253.3, 7838, 411054.2, 7838, 266323.6
7840, 176963.0, 7840, 241054.7, 7840, 1150300.0, 7840, 400459.9, 7840, 421586.4, 7840, 303014.6, 7840, 195301.6, 7840, 364221.1, 7840, 276635.0, 7840, 330512.9, 7840, 266037.8, 7840, 373430.1, 7840, 276368.0, 7840, 357230.0, 7840, 411120.4, 7840, 266328.6
7842, 177083.4, 7842, 241111.7, 7842, 1150373.0, 7842, 400532.7, 7842, 421590.0, 7842, 303003.1, 7842, 195251.8, 7842, 364267.0, 7842, 276604.0, 7842, 330495.1, 7842, 266024.2, 7842, 373373.0, 7842, 276440.4, 7842, 357205.7, 7842, 411128.4, 7842, 266362.4
7844, 177094.0, 7844, 241074.9, 7844, 1150411.0, 7844, 400398.9, 7844, 421594.5, 7844, 303022.5, 7844, 195246.3, 7844, 364165.5, 7844, 276631.1, 7844, 330466.1, 7844, 266070.3, 7844, 373350.6, 7844, 276407.1, 7844, 357223.1, 7844, 411032.2, 7844, 266273.0
7846, 177016.0, 7846, 241036.2, 7846, 1150322.0, 7846, 400396.1, 7846, 421569.2, 7846, 303005.4, 7846, 195200.2, 7846, 364174.3, 7846, 276657.5, 7846, 330411.5, 7846, 266031.8, 7846, 373386.9, 7846, 276429.4, 7846, 357214.9, 7846, 411016.4, 7846, 266299.6
7848, 177062.8, 7848, 241043.5, 7848, 1150336.0, 7848, 400431.3, 7848, 421603.4, 7848, 302992.1, 7848, 195322.0, 7848, 364191.8, 7848, 276638.8, 7848, 330454.5, 7848, 266078.4, 7848, 373396.9, 7848, 276424.7, 7848, 357193.1, 7848, 411042.4, 7848, 266284.1
