time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
384, 168438.0, 384, 232737.7, 384, 1144490.0, 384, 392011.1, 384, 415679.1, 384, 296352.4, 384, 189021.5, 384, 357958.7, 384, 274118.2, 384, 328054.4, 384, 262776.9, 384, 371206.5, 384, 275502.2, 384, 362872.4, 384, 409694.7, 384, 258161.1
386, 168535.1, 386, 232744.2, 386, 1144413.0, 386, 392066.4, 386, 415576.4, 386, 296423.7, 386, 189034.6, 386, 357951.5, 386, 274086.9, 386, 328089.5, 386, 262747.4, 386, 371182.6, 386, 275448.0, 386, 362826.9, 386, 409719.4, 386, 258236.2
388, 168502.4, 388, 232708.3, 388, 1144449.0, 388, 391998.8, 388, 415667.7, 388, 296274.0, 388, 189098.8, 388, 358006.6, 388, 274113.0, 388, 328065.3, 388, 262813.9, 388, 371231.7, 388, 275504.8, 388, 362853.2, 388, 409644.4, 388, 258207.8
390, 168479.6, 390, 232714.0, 390, 1144471.0, 390, 391881.6, 390, 415646.0, 390, 296320.9, 390, 189036.3, 390, 357944.9, 390, 274067.0, 390, 327995.4, 390, 262790.4, 390, 371224.8, 390, 275413.5, 390, 362838.6, 390, 409578.1, 390, 258158.4
392, 168494.3, 392, 232699.5, 392, 1144470.0, 392, 391953.6, 392, 415618.8, 392, 296353.9, 392, 189087.2, 392, 357942.4, 392, 274078.5, 392, 328022.1, 392, 262837.8, 392, 371182.5, 392, 275461.1, 392, 362853.9, 392, 409572.6, 392, 258153.7
398, 168444.7, 398, 232734.8, 398, 1144390.0, 398, 391868.4, 398, 415579.7, 398, 296300.8, 398, 189079.1, 398, 357822.9, 398, 274085.3, 398, 327948.6, 398, 262843.4, 398, 371216.5, 398, 275448.7, 398, 362872.9, 398, 409512.7, 398, 258146.7
400, 168524.5, 400, 232747.6, 400, 1144449.0, 400, 391935.3, 400, 415652.8, 400, 296265.0, 400, 189105.2, 400, 357919.9, 400, 274122.0, 400, 328030.8, 400, 262814.3, 400, 371226.3, 400, 275425.1, 400, 362929.6, 400, 409463.4, 400, 258138.3
402, 168431.9, 402, 232712.0, 402, 1144433.0, 402, 391936.2, 402, 415590.1, 402, 296334.6, 402, 189035.7, 402, 357888.0, 402, 274104.1, 402, 328002.2, 402, 262879.7, 402, 371222.7, 402, 275462.8, 402, 362856.5, 402, 409470.8, 402, 258129.7
404, 168473.8, 404, 232661.9, 404, 1144387.0, 404, 391903.6, 404, 415642.0, 404, 296295.3, 404, 189027.1, 404, 357867.6, 404, 274169.9, 404, 327966.3, 404, 262884.0, 404, 371221.2, 404, 275400.0, 404, 362838.6, 404, 409415.4, 404, 258131.2
406, 168496.8, 406, 232680.4, 406, 1144442.0, 406, 391870.9, 406, 415592.6, 406, 296313.5, 406, 189135.6, 406, 357861.0, 406, 274122.0, 406, 327996.7, 406, 262880.8, 406, 371164.1, 406, 275464.4, 406, 362919.2, 406, 409467.1, 406, 258175.7
408, 168442.4, 408, 232671.1, 408, 1144443.0, 408, 391923.7, 408, 415613.4, 408, 296344.6, 408, 189084.9, 408, 357889.7, 408, 274135.1, 408, 327931.0, 408, 262826.1, 408, 371209.6, 408, 275449.7, 408, 362951.6, 408, 409531.6, 408, 258149.7
410, 168438.4, 410, 232687.3, 410, 1144378.0, 410, 391937.1, 410, 415661.0, 410, 296328.6, 410, 189081.2, 410, 357891.2, 410, 274105.9, 410, 327959.2, 410, 262844.1, 410, 371154.8, 410, 275418.4, 410, 362888.4, 410, 409505.6, 410, 258178.8
412, 168386.8, 412, 232642.8, 412, 1144364.0, 412, 391925.7, 412, 415667.8, 412, 296402.4, 412, 189068.0, 412, 357848.1, 412, 274055.9, 412, 327947.9, 412, 262838.4, 412, 371129.8, 412, 275406.8, 412, 362848.5, 412, 409502.3, 412, 258155.1
414, 168485.9, 414, 232726.5, 414, 1144430.0, 414, 391927.6, 414, 415647.9, 414, 296277.5, 414, 189122.2, 414, 357919.5, 414, 274141.3, 414, 327969.9, 414, 262836.6, 414, 371123.0, 414, 275448.1, 414, 362891.4, 414, 409508.9, 414, 258179.5
416, 168489.9, 416, 232700.1, 416, 1144430.0, 416, 391933.4, 416, 415652.7, 416, 296339.5, 416, 189077.3, 416, 357857.2, 416, 274102.4, 416, 327946.2, 416, 262890.6, 416, 371240.3, 416, 275513.7, 416, 362930.9, 416, 409525.6, 416, 258194.8
418, 168447.3, 418, 232692.9, 418, 1144423.0, 418, 391987.4, 418, 415626.3, 418, 296403.0, 418, 189080.2, 418, 357828.8, 418, 274037.5, 418, 328007.7, 418, 262826.1, 418, 371203.4, 418, 275451.7, 418, 362894.2, 418, 409570.7, 418, 258168.5
420, 168516.2, 420, 232704.8, 420, 1144465.0, 420, 392006.2, 420, 415602.8, 420, 296349.6, 420, 189070.6, 420, 357904.3, 420, 274085.6, 420, 328031.0, 420, 262838.2, 420, 371191.7, 420, 275492.9, 420, 362904.0, 420, 409613.2, 420, 258154.7
422, 168463.8, 422, 232737.9, 422, 1144445.0, 422, 392032.7, 422, 415679.3, 422, 296340.0, 422, 189042.2, 422, 357898.3, 422, 274203.0, 422, 327985.6, 422, 262809.3, 422, 371184.9, 422, 275492.6, 422, 362873.4, 422, 409587.6, 422, 258263.5
424, 168583.1, 424, 232730.8, 424, 1144439.0, 424, 391895.0, 424, 415672.7, 424, 296332.7, 424, 189126.7, 424, 357865.1, 424, 274088.4, 424, 328017.1, 424, 262839.7, 424, 371173.0, 424, 275415.0, 424, 362932.1, 424, 409475.5, 424, 258115.0
426, 168453.6, 426, 232711.9, 426, 1144370.0, 426, 391916.7, 426, 415658.3, 426, 296360.8, 426, 189051.4, 426, 357844.4, 426, 274113.3, 426, 327982.4, 426, 262830.8, 426, 371204.9, 426, 275439.9, 426, 362827.4, 426, 409483.2, 426, 258133.2
428, 168425.9, 428, 232713.0, 428, 1144525.0, 428, 391916.1, 428, 415639.5, 428, 296343.6, 428, 189040.3, 428, 357931.4, 428, 274102.1, 428, 327972.3, 428, 262880.8, 428, 371226.4, 428, 275445.1, 428, 362894.3, 428, 409464.7, 428, 258167.0
430, 168492.5, 430, 232645.3, 430, 1144396.0, 430, 391860.6, 430, 415634.9, 430, 296347.1, 430, 189071.6, 430, 357845.3, 430, 274121.1, 430, 327919.8, 430, 262857.5, 430, 371179.8, 430, 275476.6, 430, 362906.5, 430, 409529.5, 430, 258183.0
432, 168437.9, 432, 232651.0, 432, 1144423.0, 432, 391910.7, 432, 415607.1, 432, 296338.2, 432, 189129.8, 432, 357871.6, 432, 274114.3, 432, 327993.2, 432, 262854.9, 432, 371199.8, 432, 275433.0, 432, 362878.0, 432, 409472.3, 432, 258136.5
434, 168474.1, 434, 232603.9, 434, 1144443.0, 434, 391899.4, 434, 415581.8, 434, 296347.4, 434, 189091.8, 434, 357825.4, 434, 274083.0, 434, 327968.7, 434, 262870.9, 434, 371181.2, 434, 275369.9, 434, 362934.0, 434, 409479.1, 434, 258177.2
436, 168408.4, 436, 232631.9, 436, 1144401.0, 436, 391908.5, 436, 415611.6, 436, 296321.3, 436, 189056.8, 436, 357828.6, 436, 274073.1, 436, 327932.6, 436, 262895.1, 436, 371190.1, 436, 275428.9, 436, 362849.7, 436, 409468.9, 436, 258114.7
438, 168529.4, 438, 232707.2, 438, 1144420.0, 438, 391920.9, 438, 415627.8, 438, 296308.0, 438, 189155.3, 438, 357889.3, 438, 274064.6, 438, 327947.5, 438, 262882.8, 438, 371170.4, 438, 275412.5, 438, 362883.5, 438, 409514.2, 438, 258160.4
440, 168433.4, 440, 232705.0, 440, 1144423.0, 440, 391843.9, 440, 415630.1, 440, 296313.6, 440, 189108.4, 440, 357832.1, 440, 274105.5, 440, 327923.3, 440, 262957.3, 440, 371229.3, 440, 275405.1, 440, 362883.3, 440, 409482.7, 440, 258147.0
442, 168413.3, 442, 232706.5, 442, 1144384.0, 442, 391846.1, 442, 415588.0, 442, 296316.4, 442, 189064.3, 442, 357850.3, 442, 274109.5, 442, 327936.3, 442, 262909.3, 442, 371173.7, 442, 275395.5, 442, 362900.1, 442, 409451.4, 442, 258183.2
444, 168450.0, 444, 232642.8, 444, 1144479.0, 444, 391864.1, 444, 415648.3, 444, 296363.9, 444, 189059.7, 444, 357888.4, 444, 274109.6, 444, 327964.1, 444, 262901.2, 444, 371211.3, 444, 275397.7, 444, 362901.0, 444, 409471.1, 444, 258118.6
446, 168432.9, 446, 232663.0, 446, 1144433.0, 446, 391858.6, 446, 415552.5, 446, 296393.6, 446, 189059.4, 446, 357848.0, 446, 274107.5, 446, 327956.8, 446, 262909.3, 446, 371136.2, 446, 275368.7, 446, 362916.5, 446, 409506.8, 446, 258148.0
448, 168464.0, 448, 232668.8, 448, 1144439.0, 448, 391839.4, 448, 415621.1, 448, 296333.3, 448, 189069.2, 448, 357827.1, 448, 274122.8, 448, 327985.2, 448, 262885.9, 448, 371144.4, 448, 275448.0, 448, 362910.7, 448, 409474.3, 448, 258158.8
450, 168413.6, 450, 232674.4, 450, 1144450.0, 450, 391937.4, 450, 415654.5, 450, 296372.3, 450, 189120.0, 450, 357847.2, 450, 274146.1, 450, 327984.9, 450, 262883.6, 450, 371230.8, 450, 275442.8, 450, 362942.9, 450, 409556.8, 450, 258192.4
452, 168500.1, 452, 232698.8, 452, 1144506.0, 452, 391931.6, 452, 415585.1, 452, 296398.4, 452, 189061.5, 452, 357862.4, 452, 274070.3, 452, 328040.8, 452, 262845.2, 452, 371220.1, 452, 275501.8, 452, 362920.2, 452, 409585.9, 452, 258217.9
454, 168488.8, 454, 232681.5, 454, 1144415.0, 454, 391912.2, 454, 415593.2, 454, 296394.2, 454, 189113.3, 454, 357872.1, 454, 274033.3, 454, 328071.5, 454, 262853.4, 454, 371228.1, 454, 275501.3, 454, 362865.2, 454, 409624.2, 454, 258193.1
456, 168479.3, 456, 232755.8, 456, 1144449.0, 456, 391997.0, 456, 415573.6, 456, 296394.6, 456, 189084.4, 456, 357887.9, 456, 274047.1, 456, 328003.9, 456, 262758.2, 456, 371168.8, 456, 275528.6, 456, 362857.3, 456, 409673.5, 456, 258207.8
458, 168546.1, 458, 232751.8, 458, 1144404.0, 458, 391970.8, 458, 415650.4, 458, 296350.1, 458, 189110.2, 458, 357926.1, 458, 274175.4, 458, 328032.9, 458, 262794.4, 458, 371214.3, 458, 275494.4, 458, 362881.0, 458, 409565.5, 458, 258223.0
460, 168553.4, 460, 232703.5, 460, 1144408.0, 460, 391913.8, 460, 415587.1, 460, 296346.2, 460, 189106.9, 460, 357916.1, 460, 274169.3, 460, 327997.5, 460, 262838.6, 460, 371229.6, 460, 275423.3, 460, 362822.5, 460, 409533.1, 460, 258166.4
462, 168489.7, 462, 232688.0, 462, 1144401.0, 462, 391899.2, 462, 415623.6, 462, 296333.9, 462, 189074.1, 462, 357834.9, 462, 274083.9, 462, 327991.3, 462, 262834.9, 462, 371223.1, 462, 275487.1, 462, 362862.4, 462, 409490.7, 462, 258154.7
464, 168528.5, 464, 232726.9, 464, 1144482.0, 464, 391917.7, 464, 415680.7, 464, 296326.2, 464, 189037.6, 464, 357883.0, 464, 274161.5, 464, 328055.0, 464, 262850.5, 464, 371228.1, 464, 275515.3, 464, 362918.2, 464, 409569.5, 464, 258198.7
466, 168455.7, 466, 232744.9, 466, 1144505.0, 466, 391988.2, 466, 415704.8, 466, 296350.4, 466, 189051.4, 466, 357930.4, 466, 274065.6, 466, 328169.4, 466, 262836.1, 466, 371224.1, 466, 275465.6, 466, 362952.0, 466, 409713.0, 466, 258216.0
468, 168557.8, 468, 232818.3, 468, 1144514.0, 468, 392073.6, 468, 415695.9, 468, 296349.6, 468, 189056.0, 468, 358004.5, 468, 274073.6, 468, 328257.8, 468, 262738.4, 468, 371211.0, 468, 275615.0, 468, 362844.7, 468, 409877.5, 468, 258255.0
470, 168602.0, 470, 232881.6, 470, 1144564.0, 470, 392120.8, 470, 415613.5, 470, 296374.1, 470, 189050.6, 470, 358078.4, 470, 274036.5, 470, 328223.5, 470, 262597.3, 470, 371272.3, 470, 275589.4, 470, 362805.9, 470, 409872.3, 470, 258239.3
472, 168641.1, 472, 232880.6, 472, 1144500.0, 472, 392099.6, 472, 415672.4, 472, 296340.4, 472, 189032.7, 472, 358050.8, 472, 274022.9, 472, 328175.6, 472, 262576.0, 472, 371175.1, 472, 275582.5, 472, 362765.6, 472, 409798.0, 472, 258251.6
474, 168625.7, 474, 232844.7, 474, 1144544.0, 474, 392023.5, 474, 415676.5, 474, 296303.8, 474, 189078.7, 474, 358069.2, 474, 274092.9, 474, 328095.4, 474, 262636.5, 474, 371194.8, 474, 275537.9, 474, 362796.5, 474, 409740.7, 474, 258232.1
476, 168671.0, 476, 232812.3, 476, 1144512.0, 476, 391980.5, 476, 415684.7, 476, 296246.1, 476, 189049.6, 476, 357992.8, 476, 274095.0, 476, 328073.0, 476, 262657.6, 476, 371197.9, 476, 275552.1, 476, 362810.5, 476, 409650.8, 476, 258184.9
478, 168571.3, 478, 232754.8, 478, 1144415.0, 478, 391904.9, 478, 415667.1, 478, 296280.1, 478, 189061.2, 478, 358011.3, 478, 274071.1, 478, 328073.7, 478, 262712.4, 478, 371155.9, 478, 275513.3, 478, 362757.9, 478, 409564.8, 478, 258167.9
480, 168558.5, 480, 232765.7, 480, 1144471.0, 480, 391892.9, 480, 415651.2, 480, 296235.0, 480, 189108.2, 480, 357961.2, 480, 274052.9, 480, 327995.4, 480, 262760.0, 480, 371179.9, 480, 275471.9, 480, 362802.2, 480, 409545.7, 480, 258216.7
482, 168566.9, 482, 232755.4, 482, 1144457.0, 482, 391885.9, 482, 415681.6, 482, 296304.6, 482, 189069.3, 482, 357887.1, 482, 274122.2, 482, 328006.3, 482, 262727.4, 482, 371180.3, 482, 275393.1, 482, 362793.0, 482, 409462.6, 482, 258164.8
484, 168471.6, 484, 232715.9, 484, 1144395.0, 484, 391874.4, 484, 415671.8, 484, 296308.1, 484, 189023.5, 484, 357969.1, 484, 274110.8, 484, 327973.2, 484, 262784.4, 484, 371177.8, 484, 275513.3, 484, 362835.3, 484, 409467.8, 484, 258093.0
486, 168514.8, 486, 232717.7, 486, 1144504.0, 486, 391906.1, 486, 415706.3, 486, 296266.7, 486, 189047.2, 486, 357906.2, 486, 274117.8, 486, 328023.3, 486, 262788.1, 486, 371209.6, 486, 275447.4, 486, 362885.5, 486, 409428.4, 486, 258173.4
488, 168447.6, 488, 232714.9, 488, 1144495.0, 488, 391940.7, 488, 415644.6, 488, 296337.6, 488, 189015.6, 488, 357889.1, 488, 274125.5, 488, 328058.4, 488, 262763.2, 488, 371199.5, 488, 275451.7, 488, 362830.0, 488, 409475.7, 488, 258203.6
490, 168539.8, 490, 232757.7, 490, 1144486.0, 490, 391951.6, 490, 415645.7, 490, 296378.5, 490, 189029.8, 490, 357932.7, 490, 274065.4, 490, 328011.6, 490, 262800.4, 490, 371212.9, 490, 275498.3, 490, 362856.3, 490, 409587.1, 490, 258186.6
492, 168537.8, 492, 232726.3, 492, 1144447.0, 492, 391910.8, 492, 415660.5, 492, 296328.3, 492, 189046.6, 492, 357949.4, 492, 274112.7, 492, 328013.9, 492, 262763.1, 492, 371153.4, 492, 275460.0, 492, 362768.8, 492, 409512.9, 492, 258168.2
494, 168528.7, 494, 232778.7, 494, 1144472.0, 494, 391901.5, 494, 415688.7, 494, 296233.3, 494, 189021.9, 494, 357926.8, 494, 274109.4, 494, 328041.6, 494, 262813.3, 494, 371237.3, 494, 275454.9, 494, 362910.8, 494, 409537.3, 494, 258215.8
496, 168546.4, 496, 232711.4, 496, 1144540.0, 496, 391936.6, 496, 415752.2, 496, 296332.7, 496, 189098.1, 496, 357951.0, 496, 274026.8, 496, 328061.3, 496, 262801.4, 496, 371200.9, 496, 275555.3, 496, 362858.2, 496, 409599.0, 496, 258242.9
498, 168564.1, 498, 232769.0, 498, 1144480.0, 498, 392010.8, 498, 415694.4, 498, 296457.8, 498, 189031.5, 498, 358004.9, 498, 274064.9, 498, 328133.0, 498, 262685.8, 498, 371172.6, 498, 275529.4, 498, 362821.1, 498, 409701.3, 498, 258246.4
500, 168645.0, 500, 232789.4, 500, 1144492.0, 500, 392029.7, 500, 415649.6, 500, 296382.6, 500, 189001.2, 500, 358024.6, 500, 274060.2, 500, 328135.5, 500, 262703.1, 500, 371172.0, 500, 275537.7, 500, 362844.8, 500, 409692.0, 500, 258295.8
502, 168515.9, 502, 232820.3, 502, 1144524.0, 502, 392030.4, 502, 415653.8, 502, 296240.2, 502, 189025.3, 502, 358000.0, 502, 274054.0, 502, 328087.5, 502, 262690.9, 502, 371149.2, 502, 275529.2, 502, 362797.5, 502, 409620.2, 502, 258189.3
504, 168584.3, 504, 232835.9, 504, 1144540.0, 504, 391910.8, 504, 415643.5, 504, 296293.4, 504, 189003.3, 504, 357925.4, 504, 274029.3, 504, 328047.6, 504, 262711.3, 504, 371157.8, 504, 275513.5, 504, 362814.1, 504, 409563.6, 504, 258145.8
506, 168575.7, 506, 232715.9, 506, 1144461.0, 506, 391888.4, 506, 415674.8, 506, 296237.7, 506, 189040.2, 506, 357947.9, 506, 274089.2, 506, 328026.2, 506, 262705.5, 506, 371200.7, 506, 275437.4, 506, 362811.2, 506, 409535.6, 506, 258192.8
508, 168526.1, 508, 232796.2, 508, 1144462.0, 508, 391877.3, 508, 415694.4, 508, 296330.1, 508, 189017.0, 508, 357942.8, 508, 274078.0, 508, 327994.0, 508, 262720.7, 508, 371204.9, 508, 275435.8, 508, 362812.1, 508, 409481.0, 508, 258196.6
510, 168525.9, 510, 232690.0, 510, 1144423.0, 510, 391831.3, 510, 415657.6, 510, 296306.2, 510, 189067.4, 510, 357924.1, 510, 274056.0, 510, 327998.6, 510, 262793.0, 510, 371234.4, 510, 275396.3, 510, 362868.8, 510, 409505.7, 510, 258119.7
512, 168515.8, 512, 232719.8, 512, 1144450.0, 512, 391862.1, 512, 415655.0, 512, 296330.7, 512, 189061.4, 512, 357865.4, 512, 274120.5, 512, 327939.1, 512, 262728.6, 512, 371176.0, 512, 275431.3, 512, 362905.7, 512, 409430.5, 512, 258173.6
514, 168497.6, 514, 232648.2, 514, 1144458.0, 514, 391921.4, 514, 415706.6, 514, 296308.3, 514, 189059.5, 514, 357920.3, 514, 274130.3, 514, 328008.2, 514, 262807.0, 514, 371202.8, 514, 275393.6, 514, 362894.5, 514, 409457.7, 514, 258174.5
516, 168479.1, 516, 232737.9, 516, 1144419.0, 516, 391881.4, 516, 415621.9, 516, 296250.8, 516, 189042.7, 516, 357920.4, 516, 274057.6, 516, 327987.5, 516, 262768.5, 516, 371144.7, 516, 275417.7, 516, 362864.6, 516, 409389.9, 516, 258151.5
518, 168474.2, 518, 232687.9, 518, 1144424.0, 518, 391815.9, 518, 415674.6, 518, 296304.0, 518, 189039.2, 518, 357850.2, 518, 274081.5, 518, 327996.8, 518, 262888.3, 518, 371182.4, 518, 275447.4, 518, 362908.2, 518, 409465.7, 518, 258237.1
520, 168559.4, 520, 232749.9, 520, 1144533.0, 520, 391977.7, 520, 415720.1, 520, 296347.0, 520, 189055.0, 520, 357877.2, 520, 274059.0, 520, 328089.9, 520, 262872.5, 520, 371242.1, 520, 275520.9, 520, 362966.4, 520, 409635.2, 520, 258234.7
522, 168599.3, 522, 232812.6, 522, 1144616.0, 522, 392124.0, 522, 415682.4, 522, 296412.1, 522, 189038.8, 522, 357947.6, 522, 273995.1, 522, 328345.6, 522, 262771.6, 522, 371325.8, 522, 275681.9, 522, 362890.5, 522, 409870.3, 522, 258328.0
524, 168649.4, 524, 232919.9, 524, 1144621.0, 524, 392280.4, 524, 415733.7, 524, 296394.6, 524, 188965.7, 524, 357988.1, 524, 273957.4, 524, 328459.0, 524, 262569.6, 524, 371303.1, 524, 275693.0, 524, 362791.4, 524, 410077.2, 524, 258334.3
526, 168699.5, 526, 233021.6, 526, 1144650.0, 526, 392351.0, 526, 415703.1, 526, 296516.8, 526, 189002.6, 526, 358119.0, 526, 273892.7, 526, 328537.0, 526, 262424.1, 526, 371299.4, 526, 275766.8, 526, 362772.9, 526, 410226.6, 526, 258336.2
528, 168784.3, 528, 233090.2, 528, 1144680.0, 528, 392368.2, 528, 415788.1, 528, 296320.9, 528, 189003.3, 528, 358253.1, 528, 273946.3, 528, 328474.4, 528, 262375.8, 528, 371270.7, 528, 275808.4, 528, 362650.6, 528, 410132.7, 528, 258327.2
530, 168766.9, 530, 233091.0, 530, 1144627.0, 530, 392326.9, 530, 415775.8, 530, 296305.2, 530, 188927.6, 530, 358244.9, 530, 273915.2, 530, 328428.1, 530, 262333.7, 530, 371203.8, 530, 275727.1, 530, 362589.8, 530, 409997.8, 530, 258254.4
532, 168684.3, 532, 233068.4, 532, 1144618.0, 532, 392155.4, 532, 415789.4, 532, 296202.2, 532, 188936.6, 532, 358152.9, 532, 273951.8, 532, 328366.5, 532, 262307.6, 532, 371195.4, 532, 275696.0, 532, 362631.0, 532, 409913.3, 532, 258220.7
534, 168773.1, 534, 233049.7, 534, 1144589.0, 534, 392030.4, 534, 415798.3, 534, 296144.3, 534, 188984.7, 534, 358124.3, 534, 274024.8, 534, 328226.6, 534, 262417.7, 534, 371145.9, 534, 275561.6, 534, 362739.0, 534, 409683.0, 534, 258194.2
536, 168599.1, 536, 232917.3, 536, 1144499.0, 536, 392010.7, 536, 415794.8, 536, 296146.2, 536, 188974.8, 536, 358079.9, 536, 274001.4, 536, 328096.6, 536, 262482.5, 536, 371134.9, 536, 275527.7, 536, 362720.9, 536, 409535.5, 536, 258213.6
538, 168548.2, 538, 232833.4, 538, 1144519.0, 538, 391883.9, 538, 415751.8, 538, 296176.3, 538, 188963.1, 538, 358030.2, 538, 274024.8, 538, 328117.8, 538, 262588.5, 538, 371131.8, 538, 275550.8, 538, 362785.2, 538, 409500.5, 538, 258187.4
540, 168548.8, 540, 232813.4, 540, 1144504.0, 540, 391889.4, 540, 415765.2, 540, 296149.7, 540, 188949.2, 540, 358012.1, 540, 274053.9, 540, 328046.4, 540, 262529.8, 540, 371162.5, 540, 275473.0, 540, 362790.6, 540, 409501.3, 540, 258143.0
542, 168507.8, 542, 232745.8, 542, 1144466.0, 542, 391873.2, 542, 415797.0, 542, 296172.9, 542, 189045.8, 542, 357928.4, 542, 274058.3, 542, 328014.6, 542, 262672.4, 542, 371104.3, 542, 275438.8, 542, 362814.1, 542, 409432.4, 542, 258198.2
544, 168518.8, 544, 232770.0, 544, 1144516.0, 544, 391886.3, 544, 415780.6, 544, 296285.3, 544, 189015.7, 544, 357900.3, 544, 274071.8, 544, 328014.2, 544, 262686.5, 544, 371156.6, 544, 275414.0, 544, 362845.3, 544, 409360.8, 544, 258173.3
546, 168515.8, 546, 232691.4, 546, 1144463.0, 546, 391884.3, 546, 415759.7, 546, 296169.9, 546, 188977.5, 546, 357907.7, 546, 274085.1, 546, 327968.0, 546, 262672.5, 546, 371140.5, 546, 275418.6, 546, 362844.6, 546, 409399.1, 546, 258181.9
548, 168452.6, 548, 232724.1, 548, 1144471.0, 548, 391879.7, 548, 415743.9, 548, 296239.1, 548, 189005.5, 548, 357921.2, 548, 274078.9, 548, 327980.1, 548, 262713.7, 548, 371174.3, 548, 275399.3, 548, 362836.9, 548, 409394.2, 548, 258172.0
550, 168481.3, 550, 232665.9, 550, 1144395.0, 550, 391864.4, 550, 415733.6, 550, 296250.2, 550, 189023.2, 550, 357850.8, 550, 274022.9, 550, 327948.9, 550, 262710.4, 550, 371114.1, 550, 275407.0, 550, 362809.4, 550, 409411.1, 550, 258162.8
552, 168450.5, 552, 232679.1, 552, 1144467.0, 552, 391818.9, 552, 415720.9, 552, 296274.0, 552, 189022.1, 552, 357880.8, 552, 274134.4, 552, 327976.0, 552, 262792.8, 552, 371146.4, 552, 275429.4, 552, 362868.5, 552, 409430.3, 552, 258219.1
554, 168513.6, 554, 232687.9, 554, 1144468.0, 554, 391863.0, 554, 415697.0, 554, 296229.1, 554, 188997.9, 554, 357865.8, 554, 274123.5, 554, 327963.3, 554, 262811.9, 554, 371228.7, 554, 275476.5, 554, 362856.0, 554, 409428.0, 554, 258229.6
556, 168501.5, 556, 232689.8, 556, 1144428.0, 556, 391950.8, 556, 415782.5, 556, 296283.4, 556, 189001.0, 556, 357859.4, 556, 274079.6, 556, 328024.0, 556, 262814.5, 556, 371215.0, 556, 275398.9, 556, 362898.6, 556, 409402.2, 556, 258231.9
558, 168407.1, 558, 232697.9, 558, 1144393.0, 558, 391963.9, 558, 415721.4, 558, 296272.1, 558, 189007.3, 558, 357880.3, 558, 273970.3, 558, 328127.0, 558, 262761.0, 558, 371199.8, 558, 275475.8, 558, 362855.8, 558, 409560.3, 558, 258195.1
560, 168451.3, 560, 232723.3, 560, 1144437.0, 560, 391962.6, 560, 415768.1, 560, 296360.0, 560, 188949.5, 560, 357942.0, 560, 273982.6, 560, 328126.3, 560, 262717.9, 560, 371199.8, 560, 275458.8, 560, 362768.1, 560, 409657.1, 560, 258206.9
562, 168545.1, 562, 232760.3, 562, 1144528.0, 562, 392023.8, 562, 415720.9, 562, 296322.1, 562, 188943.2, 562, 358033.9, 562, 274013.9, 562, 328046.9, 562, 262695.1, 562, 371170.0, 562, 275458.0, 562, 362815.0, 562, 409589.5, 562, 258207.8
564, 168553.6, 564, 232734.3, 564, 1144479.0, 564, 391993.4, 564, 415739.0, 564, 296266.0, 564, 188968.5, 564, 357968.1, 564, 274031.8, 564, 328024.5, 564, 262770.6, 564, 371165.1, 564, 275486.9, 564, 362831.5, 564, 409550.9, 564, 258205.7
566, 168491.9, 566, 232691.5, 566, 1144366.0, 566, 391934.0, 566, 415725.9, 566, 296228.8, 566, 189001.7, 566, 357901.8, 566, 274000.3, 566, 328008.1, 566, 262764.9, 566, 371165.2, 566, 275431.4, 566, 362813.6, 566, 409447.1, 566, 258199.3
568, 168488.7, 568, 232683.8, 568, 1144385.0, 568, 391901.9, 568, 415677.4, 568, 296259.0, 568, 188993.3, 568, 357856.3, 568, 274023.0, 568, 327992.5, 568, 262748.5, 568, 371162.7, 568, 275446.3, 568, 362808.8, 568, 409419.5, 568, 258192.0
570, 168506.9, 570, 232698.5, 570, 1144466.0, 570, 391846.1, 570, 415669.5, 570, 296229.6, 570, 189000.7, 570, 357933.7, 570, 274057.6, 570, 327974.5, 570, 262766.8, 570, 371187.9, 570, 275469.0, 570, 362846.9, 570, 409416.7, 570, 258191.7
572, 168410.8, 572, 232608.3, 572, 1144427.0, 572, 391896.4, 572, 415720.5, 572, 296240.0, 572, 188998.9, 572, 357865.1, 572, 274019.6, 572, 327937.8, 572, 262814.7, 572, 371139.0, 572, 275359.0, 572, 362834.9, 572, 409457.5, 572, 258188.4
574, 168398.2, 574, 232602.3, 574, 1144432.0, 574, 391882.1, 574, 415711.9, 574, 296284.9, 574, 189010.3, 574, 357872.8, 574, 274022.4, 574, 327962.9, 574, 262843.8, 574, 371213.3, 574, 275433.4, 574, 362867.2, 574, 409473.4, 574, 258159.8
576, 168455.6, 576, 232654.8, 576, 1144426.0, 576, 391855.7, 576, 415708.7, 576, 296274.6, 576, 189001.4, 576, 357812.4, 576, 274025.8, 576, 327926.7, 576, 262844.2, 576, 371179.2, 576, 275407.6, 576, 362897.7, 576, 409437.3, 576, 258168.6
578, 168424.4, 578, 232662.2, 578, 1144444.0, 578, 391907.8, 578, 415692.8, 578, 296338.6, 578, 189062.4, 578, 357876.5, 578, 274033.3, 578, 327935.1, 578, 262800.2, 578, 371161.9, 578, 275407.2, 578, 362856.2, 578, 409449.3, 578, 258202.3
