time 1,PLA_1, time 2,PLA_2,time 3,PLA_3, time 4,PLA_4,time 5 ,PCL_1, time 6,PCL_2,time 7,PCL_3, time 8,PCL_4,time 9 ,PBA_1, time 10,PBA_2,time 11,PBA_3, time 12,PBA_4,time 13 ,Borosilicate_1, time 14,Borosilicate_2,time 15,Cellulose_1, time 16,Cellulose_2
9610, 166230.7, 9610, 232240.6, 9610, 1141238.0, 9610, 392897.3, 9610, 415124.5, 9610, 296362.4, 9610, 189836.3, 9610, 357870.1, 9610, 264690.7, 9610, 318528.9, 9610, 253934.9, 9610, 362723.9, 9610, 264228.7, 9610, 346035.3, 9610, 404233.6, 9610, 261329.8
9612, 166175.8, 9612, 232265.2, 9612, 1141228.0, 9612, 392902.8, 9612, 415131.0, 9612, 296360.5, 9612, 189784.5, 9612, 357867.3, 9612, 264621.5, 9612, 318560.3, 9612, 253902.1, 9612, 362756.5, 9612, 264222.6, 9612, 345996.4, 9612, 404287.9, 9612, 261324.9
9614, 166181.0, 9614, 232323.7, 9614, 1141185.0, 9614, 392837.9, 9614, 415028.8, 9614, 296428.6, 9614, 189789.1, 9614, 357866.1, 9614, 264629.1, 9614, 318508.4, 9614, 253873.4, 9614, 362712.1, 9614, 264210.2, 9614, 346043.6, 9614, 404290.9, 9614, 261305.8
9616, 166286.1, 9616, 232254.5, 9616, 1141180.0, 9616, 392919.6, 9616, 415074.9, 9616, 296363.1, 9616, 189834.6, 9616, 357868.3, 9616, 264661.3, 9616, 318615.3, 9616, 253900.8, 9616, 362696.3, 9616, 264285.4, 9616, 346033.2, 9616, 404299.1, 9616, 261324.1
9618, 166266.4, 9618, 232328.1, 9618, 1141207.0, 9618, 392897.0, 9618, 415076.1, 9618, 296399.0, 9618, 189813.3, 9618, 357872.3, 9618, 264642.2, 9618, 318648.0, 9618, 253897.7, 9618, 362801.6, 9618, 264280.9, 9618, 346042.4, 9618, 404290.4, 9618, 261317.3
9620, 166326.2, 9620, 232325.2, 9620, 1141253.0, 9620, 392933.3, 9620, 415123.1, 9620, 296394.4, 9620, 189809.5, 9620, 357849.6, 9620, 264635.4, 9620, 318638.9, 9620, 253861.1, 9620, 362803.3, 9620, 264302.8, 9620, 345974.1, 9620, 404373.3, 9620, 261331.9
9622, 166272.7, 9622, 232305.3, 9622, 1141211.0, 9622, 393005.7, 9622, 415134.5, 9622, 296434.2, 9622, 189881.1, 9622, 357894.8, 9622, 264624.1, 9622, 318692.7, 9622, 253817.3, 9622, 362746.4, 9622, 264338.1, 9622, 345967.4, 9622, 404438.2, 9622, 261400.8
9624, 166324.5, 9624, 232342.9, 9624, 1141283.0, 9624, 392957.5, 9624, 415177.2, 9624, 296374.5, 9624, 189758.4, 9624, 357916.6, 9624, 264585.2, 9624, 318690.7, 9624, 253728.7, 9624, 362771.1, 9624, 264216.3, 9624, 345926.3, 9624, 404440.0, 9624, 261350.4
9626, 166325.0, 9626, 232372.0, 9626, 1141242.0, 9626, 393003.3, 9626, 415059.5, 9626, 296352.9, 9626, 189811.6, 9626, 357952.5, 9626, 264708.8, 9626, 318663.7, 9626, 253758.8, 9626, 362730.0, 9626, 264319.5, 9626, 345936.7, 9626, 404348.8, 9626, 261353.9
9628, 166342.4, 9628, 232424.5, 9628, 1141241.0, 9628, 392922.9, 9628, 415113.4, 9628, 296379.6, 9628, 189795.2, 9628, 357887.4, 9628, 264637.7, 9628, 318589.1, 9628, 253791.5, 9628, 362681.4, 9628, 264296.3, 9628, 345969.2, 9628, 404284.0, 9628, 261306.5
9630, 166199.9, 9630, 232257.2, 9630, 1141184.0, 9630, 392876.9, 9630, 415070.9, 9630, 296359.3, 9630, 189777.3, 9630, 357875.9, 9630, 264650.8, 9630, 318520.9, 9630, 253815.9, 9630, 362746.2, 9630, 264248.6, 9630, 345965.3, 9630, 404239.7, 9630, 261314.7
9632, 166261.5, 9632, 232332.0, 9632, 1141209.0, 9632, 392834.9, 9632, 415136.1, 9632, 296310.8, 9632, 189785.6, 9632, 357928.7, 9632, 264663.8, 9632, 318560.2, 9632, 253850.6, 9632, 362705.9, 9632, 264246.8, 9632, 345943.6, 9632, 404206.6, 9632, 261330.6
9634, 166188.4, 9634, 232225.2, 9634, 1141139.0, 9634, 392855.1, 9634, 415069.4, 9634, 296353.1, 9634, 189843.1, 9634, 357917.8, 9634, 264667.8, 9634, 318542.8, 9634, 253841.8, 9634, 362734.4, 9634, 264186.1, 9634, 346032.6, 9634, 404210.4, 9634, 261324.8
9636, 166196.0, 9636, 232270.8, 9636, 1141207.0, 9636, 392854.9, 9636, 415097.2, 9636, 296352.0, 9636, 189822.1, 9636, 357907.9, 9636, 264686.5, 9636, 318506.1, 9636, 253904.4, 9636, 362702.6, 9636, 264200.1, 9636, 346006.2, 9636, 404161.4, 9636, 261303.1
9638, 166216.1, 9638, 232182.2, 9638, 1141148.0, 9638, 392810.3, 9638, 415077.2, 9638, 296336.5, 9638, 189773.8, 9638, 357847.0, 9638, 264675.2, 9638, 318573.6, 9638, 253847.2, 9638, 362724.7, 9638, 264226.5, 9638, 345995.5, 9638, 404183.7, 9638, 261316.5
9640, 166186.8, 9640, 232195.5, 9640, 1141149.0, 9640, 392849.4, 9640, 415092.3, 9640, 296343.7, 9640, 189817.2, 9640, 357901.9, 9640, 264683.9, 9640, 318463.7, 9640, 253833.4, 9640, 362709.1, 9640, 264192.8, 9640, 345982.3, 9640, 404214.3, 9640, 261241.7
9642, 166294.7, 9642, 232210.9, 9642, 1141159.0, 9642, 392843.0, 9642, 415075.0, 9642, 296344.0, 9642, 189803.7, 9642, 357856.5, 9642, 264686.4, 9642, 318485.3, 9642, 253955.8, 9642, 362721.0, 9642, 264187.9, 9642, 345987.9, 9642, 404158.8, 9642, 261278.8
9644, 166203.8, 9644, 232215.5, 9644, 1141161.0, 9644, 392784.4, 9644, 415102.5, 9644, 296375.6, 9644, 189783.9, 9644, 357801.6, 9644, 264671.3, 9644, 318544.4, 9644, 253896.7, 9644, 362764.9, 9644, 264212.0, 9644, 346068.3, 9644, 404166.1, 9644, 261286.8
9646, 166224.5, 9646, 232244.5, 9646, 1141183.0, 9646, 392754.1, 9646, 415074.8, 9646, 296298.9, 9646, 189816.9, 9646, 357852.9, 9646, 264668.8, 9646, 318531.4, 9646, 253922.5, 9646, 362740.4, 9646, 264236.8, 9646, 346011.2, 9646, 404235.4, 9646, 261291.8
9648, 166210.1, 9648, 232229.9, 9648, 1141154.0, 9648, 392873.1, 9648, 415093.5, 9648, 296333.5, 9648, 189772.5, 9648, 357903.9, 9648, 264640.9, 9648, 318587.9, 9648, 253916.4, 9648, 362781.6, 9648, 264231.8, 9648, 345990.7, 9648, 404264.0, 9648, 261313.8
9650, 166204.9, 9650, 232251.9, 9650, 1141212.0, 9650, 392871.1, 9650, 415099.9, 9650, 296424.1, 9650, 189748.8, 9650, 357915.5, 9650, 264639.8, 9650, 318577.2, 9650, 253845.0, 9650, 362719.9, 9650, 264257.5, 9650, 345989.3, 9650, 404268.2, 9650, 261322.3
9652, 166249.9, 9652, 232284.8, 9652, 1141210.0, 9652, 392891.4, 9652, 415051.4, 9652, 296368.9, 9652, 189779.4, 9652, 357925.5, 9652, 264666.2, 9652, 318512.6, 9652, 253820.1, 9652, 362693.8, 9652, 264230.5, 9652, 345992.7, 9652, 404275.5, 9652, 261293.5
9654, 166262.9, 9654, 232269.5, 9654, 1141187.0, 9654, 392815.1, 9654, 415037.4, 9654, 296402.7, 9654, 189791.0, 9654, 357911.1, 9654, 264659.7, 9654, 318569.4, 9654, 253963.5, 9654, 362758.4, 9654, 264244.6, 9654, 345998.6, 9654, 404266.7, 9654, 261271.6
9656, 166224.4, 9656, 232226.3, 9656, 1141191.0, 9656, 392818.5, 9656, 415107.8, 9656, 296347.8, 9656, 189810.6, 9656, 357883.5, 9656, 264625.9, 9656, 318559.4, 9656, 253852.2, 9656, 362745.1, 9656, 264197.8, 9656, 346037.0, 9656, 404259.5, 9656, 261339.8
9658, 166174.8, 9658, 232212.4, 9658, 1141172.0, 9658, 392808.6, 9658, 415069.7, 9658, 296414.1, 9658, 189817.1, 9658, 357916.4, 9658, 264630.2, 9658, 318527.9, 9658, 253905.4, 9658, 362695.1, 9658, 264232.3, 9658, 346040.0, 9658, 404225.4, 9658, 261310.7
9660, 166245.3, 9660, 232290.2, 9660, 1141171.0, 9660, 392815.1, 9660, 415151.9, 9660, 296359.6, 9660, 189791.1, 9660, 357925.3, 9660, 264702.6, 9660, 318546.2, 9660, 253872.0, 9660, 362722.3, 9660, 264230.7, 9660, 346025.4, 9660, 404174.9, 9660, 261352.8
9662, 166223.7, 9662, 232198.8, 9662, 1141145.0, 9662, 392788.2, 9662, 415099.5, 9662, 296322.5, 9662, 189820.3, 9662, 357883.3, 9662, 264631.7, 9662, 318511.9, 9662, 253882.5, 9662, 362745.7, 9662, 264186.5, 9662, 346017.5, 9662, 404214.1, 9662, 261298.5
9664, 166205.9, 9664, 232214.6, 9664, 1141147.0, 9664, 392806.7, 9664, 415043.6, 9664, 296416.7, 9664, 189779.7, 9664, 357852.6, 9664, 264667.3, 9664, 318546.7, 9664, 253928.8, 9664, 362745.5, 9664, 264244.6, 9664, 346108.9, 9664, 404139.4, 9664, 261280.0
9666, 166205.6, 9666, 232212.7, 9666, 1141187.0, 9666, 392792.9, 9666, 415133.5, 9666, 296374.5, 9666, 189849.7, 9666, 357909.8, 9666, 264655.0, 9666, 318492.1, 9666, 253940.6, 9666, 362666.8, 9666, 264193.3, 9666, 346012.6, 9666, 404198.0, 9666, 261271.0
9668, 166196.1, 9668, 232187.8, 9668, 1141160.0, 9668, 392777.3, 9668, 415027.2, 9668, 296342.4, 9668, 189828.3, 9668, 357884.1, 9668, 264651.8, 9668, 318482.9, 9668, 253933.3, 9668, 362758.9, 9668, 264235.6, 9668, 346037.4, 9668, 404184.9, 9668, 261302.5
9670, 166236.9, 9670, 232192.3, 9670, 1141114.0, 9670, 392816.8, 9670, 415077.2, 9670, 296338.1, 9670, 189800.7, 9670, 357825.9, 9670, 264661.2, 9670, 318544.1, 9670, 253903.2, 9670, 362725.6, 9670, 264157.3, 9670, 346044.0, 9670, 404144.9, 9670, 261255.4
9672, 166162.4, 9672, 232165.3, 9672, 1141070.0, 9672, 392790.2, 9672, 415081.8, 9672, 296383.5, 9672, 189724.8, 9672, 357885.4, 9672, 264668.3, 9672, 318457.7, 9672, 253940.4, 9672, 362741.6, 9672, 264193.7, 9672, 345984.6, 9672, 404149.0, 9672, 261272.6
9674, 166180.5, 9674, 232232.9, 9674, 1141109.0, 9674, 392773.8, 9674, 415120.8, 9674, 296410.4, 9674, 189861.0, 9674, 357899.1, 9674, 264693.3, 9674, 318544.5, 9674, 253959.4, 9674, 362704.7, 9674, 264190.6, 9674, 346053.5, 9674, 404226.2, 9674, 261247.2
9676, 166204.5, 9676, 232150.5, 9676, 1141137.0, 9676, 392815.3, 9676, 415065.9, 9676, 296382.9, 9676, 189838.8, 9676, 357873.0, 9676, 264689.1, 9676, 318545.4, 9676, 253953.1, 9676, 362801.1, 9676, 264218.3, 9676, 346047.5, 9676, 404247.0, 9676, 261271.2
9678, 166196.2, 9678, 232184.0, 9678, 1141074.0, 9678, 392806.9, 9678, 415120.8, 9678, 296460.7, 9678, 189805.6, 9678, 357896.8, 9678, 264657.4, 9678, 318545.3, 9678, 253906.4, 9678, 362755.8, 9678, 264167.8, 9678, 345996.5, 9678, 404202.9, 9678, 261282.3
9680, 166188.9, 9680, 232202.9, 9680, 1141126.0, 9680, 392836.0, 9680, 415058.7, 9680, 296380.4, 9680, 189851.3, 9680, 357862.5, 9680, 264674.2, 9680, 318563.3, 9680, 253862.7, 9680, 362738.8, 9680, 264218.9, 9680, 346038.6, 9680, 404268.4, 9680, 261257.9
9682, 166243.6, 9682, 232251.1, 9682, 1141126.0, 9682, 392837.0, 9682, 415046.9, 9682, 296383.4, 9682, 189793.5, 9682, 357948.2, 9682, 264684.3, 9682, 318568.5, 9682, 253927.4, 9682, 362707.0, 9682, 264227.1, 9682, 345988.8, 9682, 404177.0, 9682, 261289.0
9684, 166117.5, 9684, 232200.4, 9684, 1141098.0, 9684, 392711.7, 9684, 415025.3, 9684, 296374.7, 9684, 189798.6, 9684, 357875.8, 9684, 264671.2, 9684, 318514.4, 9684, 253904.1, 9684, 362733.8, 9684, 264176.7, 9684, 346082.2, 9684, 404207.2, 9684, 261225.4
9686, 166244.7, 9686, 232188.1, 9686, 1141127.0, 9686, 392829.8, 9686, 415069.2, 9686, 296344.4, 9686, 189816.0, 9686, 357828.4, 9686, 264699.0, 9686, 318499.5, 9686, 253904.3, 9686, 362679.5, 9686, 264228.0, 9686, 346037.3, 9686, 404210.1, 9686, 261239.5
9688, 166207.5, 9688, 232207.0, 9688, 1141157.0, 9688, 392828.9, 9688, 415126.7, 9688, 296316.5, 9688, 189853.4, 9688, 357828.6, 9688, 264660.4, 9688, 318560.4, 9688, 253878.0, 9688, 362737.7, 9688, 264238.8, 9688, 346057.9, 9688, 404242.2, 9688, 261291.9
9690, 166222.1, 9690, 232188.1, 9690, 1141188.0, 9690, 392859.9, 9690, 415074.6, 9690, 296378.3, 9690, 189820.1, 9690, 357907.4, 9690, 264636.9, 9690, 318601.5, 9690, 253891.3, 9690, 362765.3, 9690, 264216.5, 9690, 346045.9, 9690, 404294.4, 9690, 261323.5
9692, 166239.0, 9692, 232252.2, 9692, 1141111.0, 9692, 392918.1, 9692, 415084.1, 9692, 296414.4, 9692, 189776.6, 9692, 357900.1, 9692, 264640.5, 9692, 318683.9, 9692, 253802.9, 9692, 362766.9, 9692, 264262.4, 9692, 345983.0, 9692, 404339.6, 9692, 261251.5
9694, 166213.0, 9694, 232244.9, 9694, 1141157.0, 9694, 392878.3, 9694, 415066.0, 9694, 296402.0, 9694, 189828.1, 9694, 357882.4, 9694, 264611.6, 9694, 318625.7, 9694, 253755.0, 9694, 362689.9, 9694, 264269.7, 9694, 346025.6, 9694, 404376.3, 9694, 261304.5
9696, 166312.5, 9696, 232305.5, 9696, 1141167.0, 9696, 392830.7, 9696, 415114.0, 9696, 296430.8, 9696, 189781.7, 9696, 357886.9, 9696, 264644.3, 9696, 318589.3, 9696, 253805.8, 9696, 362709.7, 9696, 264223.6, 9696, 345967.7, 9696, 404335.7, 9696, 261287.5
9698, 166277.9, 9698, 232256.8, 9698, 1141173.0, 9698, 392794.5, 9698, 415060.2, 9698, 296379.6, 9698, 189789.6, 9698, 357925.9, 9698, 264600.7, 9698, 318555.4, 9698, 253847.9, 9698, 362737.3, 9698, 264257.5, 9698, 345990.6, 9698, 404191.6, 9698, 261295.7
9700, 166244.6, 9700, 232222.0, 9700, 1141121.0, 9700, 392790.1, 9700, 415028.8, 9700, 296376.5, 9700, 189817.1, 9700, 357923.5, 9700, 264673.9, 9700, 318556.4, 9700, 253848.8, 9700, 362753.3, 9700, 264219.7, 9700, 346037.8, 9700, 404214.6, 9700, 261292.8
9702, 166252.7, 9702, 232219.3, 9702, 1141108.0, 9702, 392808.6, 9702, 415097.0, 9702, 296338.8, 9702, 189828.2, 9702, 357879.4, 9702, 264683.4, 9702, 318533.3, 9702, 253886.2, 9702, 362715.4, 9702, 264210.8, 9702, 345996.8, 9702, 404170.5, 9702, 261236.5
9704, 166209.6, 9704, 232164.2, 9704, 1141081.0, 9704, 392794.0, 9704, 415104.4, 9704, 296361.5, 9704, 189824.8, 9704, 357907.6, 9704, 264705.9, 9704, 318504.3, 9704, 253931.9, 9704, 362711.4, 9704, 264214.6, 9704, 346006.4, 9704, 404129.2, 9704, 261253.2
9706, 166190.0, 9706, 232166.5, 9706, 1141099.0, 9706, 392749.5, 9706, 415143.5, 9706, 296368.9, 9706, 189825.6, 9706, 357853.6, 9706, 264690.2, 9706, 318473.4, 9706, 253923.3, 9706, 362743.0, 9706, 264190.8, 9706, 346001.4, 9706, 404105.1, 9706, 261230.5
9708, 166244.2, 9708, 232143.5, 9708, 1141075.0, 9708, 392718.1, 9708, 415107.1, 9708, 296366.9, 9708, 189806.1, 9708, 357808.6, 9708, 264706.2, 9708, 318489.5, 9708, 253864.4, 9708, 362735.4, 9708, 264200.2, 9708, 346056.0, 9708, 404156.1, 9708, 261290.8
9710, 166194.8, 9710, 232136.8, 9710, 1141060.0, 9710, 392791.6, 9710, 415078.1, 9710, 296329.7, 9710, 189810.4, 9710, 357872.2, 9710, 264696.3, 9710, 318496.3, 9710, 253894.2, 9710, 362707.1, 9710, 264196.1, 9710, 346054.6, 9710, 404180.9, 9710, 261235.5
9712, 166182.0, 9712, 232170.8, 9712, 1141090.0, 9712, 392727.3, 9712, 415088.1, 9712, 296373.6, 9712, 189819.7, 9712, 357908.4, 9712, 264681.8, 9712, 318485.6, 9712, 253895.8, 9712, 362730.7, 9712, 264183.3, 9712, 346059.0, 9712, 404107.0, 9712, 261297.6
9714, 166156.6, 9714, 232136.6, 9714, 1141126.0, 9714, 392738.7, 9714, 415055.8, 9714, 296375.0, 9714, 189826.2, 9714, 357860.0, 9714, 264675.5, 9714, 318468.0, 9714, 253949.5, 9714, 362737.6, 9714, 264195.3, 9714, 346057.5, 9714, 404174.0, 9714, 261271.6
9716, 166242.5, 9716, 232157.9, 9716, 1141064.0, 9716, 392775.5, 9716, 415077.2, 9716, 296350.6, 9716, 189810.1, 9716, 357894.8, 9716, 264684.1, 9716, 318471.9, 9716, 253940.2, 9716, 362737.8, 9716, 264187.0, 9716, 346038.6, 9716, 404167.3, 9716, 261295.8
9718, 166184.5, 9718, 232121.2, 9718, 1141088.0, 9718, 392766.2, 9718, 415111.9, 9718, 296402.0, 9718, 189823.6, 9718, 357793.8, 9718, 264683.2, 9718, 318519.6, 9718, 253937.8, 9718, 362725.8, 9718, 264168.5, 9718, 346025.8, 9718, 404142.9, 9718, 261202.7
9720, 166198.4, 9720, 232124.5, 9720, 1141028.0, 9720, 392696.5, 9720, 415081.4, 9720, 296395.2, 9720, 189834.6, 9720, 357823.5, 9720, 264702.6, 9720, 318500.4, 9720, 253982.8, 9720, 362713.1, 9720, 264207.1, 9720, 346008.3, 9720, 404150.3, 9720, 261266.5
9722, 166165.9, 9722, 232160.3, 9722, 1141061.0, 9722, 392679.6, 9722, 415067.7, 9722, 296416.6, 9722, 189867.4, 9722, 357796.2, 9722, 264710.4, 9722, 318495.6, 9722, 253981.3, 9722, 362712.6, 9722, 264188.6, 9722, 346098.9, 9722, 404172.2, 9722, 261231.5
9724, 166241.7, 9724, 232152.8, 9724, 1141040.0, 9724, 392765.3, 9724, 415074.7, 9724, 296383.6, 9724, 189824.7, 9724, 357901.8, 9724, 264709.3, 9724, 318589.9, 9724, 253926.0, 9724, 362774.0, 9724, 264227.9, 9724, 346009.8, 9724, 404253.0, 9724, 261310.8
9726, 166211.1, 9726, 232163.2, 9726, 1141111.0, 9726, 392784.5, 9726, 415085.3, 9726, 296454.1, 9726, 189846.9, 9726, 357896.7, 9726, 264624.8, 9726, 318608.4, 9726, 253884.7, 9726, 362782.9, 9726, 264219.0, 9726, 346041.7, 9726, 404229.9, 9726, 261228.6
9728, 166238.2, 9728, 232160.6, 9728, 1141108.0, 9728, 392829.4, 9728, 415046.1, 9728, 296433.8, 9728, 189797.3, 9728, 357885.8, 9728, 264605.3, 9728, 318621.7, 9728, 253842.6, 9728, 362707.6, 9728, 264252.1, 9728, 345986.0, 9728, 404296.8, 9728, 261339.1
9730, 166243.7, 9730, 232169.0, 9730, 1141108.0, 9730, 392837.7, 9730, 415095.6, 9730, 296373.9, 9730, 189833.2, 9730, 357886.0, 9730, 264642.9, 9730, 318550.3, 9730, 253861.4, 9730, 362737.9, 9730, 264260.1, 9730, 345994.9, 9730, 404260.6, 9730, 261275.9
9732, 166252.0, 9732, 232191.6, 9732, 1141115.0, 9732, 392802.7, 9732, 415107.5, 9732, 296388.1, 9732, 189788.0, 9732, 357883.3, 9732, 264698.9, 9732, 318558.6, 9732, 253835.0, 9732, 362698.0, 9732, 264232.6, 9732, 345954.1, 9732, 404206.0, 9732, 261206.2
9734, 166242.3, 9734, 232150.8, 9734, 1141084.0, 9734, 392704.1, 9734, 415062.3, 9734, 296365.3, 9734, 189799.8, 9734, 357861.3, 9734, 264690.0, 9734, 318456.8, 9734, 253868.7, 9734, 362712.9, 9734, 264182.3, 9734, 346047.2, 9734, 404163.6, 9734, 261285.6
9736, 166238.7, 9736, 232196.1, 9736, 1141150.0, 9736, 392749.8, 9736, 415103.9, 9736, 296387.6, 9736, 189850.8, 9736, 357883.5, 9736, 264714.1, 9736, 318577.6, 9736, 253896.4, 9736, 362718.8, 9736, 264230.4, 9736, 346063.9, 9736, 404149.6, 9736, 261295.7
9738, 166249.8, 9738, 232141.4, 9738, 1141062.0, 9738, 392739.9, 9738, 415056.8, 9738, 296390.4, 9738, 189812.3, 9738, 357833.1, 9738, 264645.3, 9738, 318500.7, 9738, 253957.0, 9738, 362685.5, 9738, 264226.7, 9738, 346009.7, 9738, 404200.2, 9738, 261232.0
9740, 166224.9, 9740, 232116.7, 9740, 1141065.0, 9740, 392710.2, 9740, 415079.4, 9740, 296394.7, 9740, 189809.7, 9740, 357858.0, 9740, 264661.4, 9740, 318535.2, 9740, 253906.7, 9740, 362708.1, 9740, 264164.2, 9740, 346022.4, 9740, 404190.4, 9740, 261266.2
9742, 166174.1, 9742, 232165.1, 9742, 1141068.0, 9742, 392748.8, 9742, 415056.7, 9742, 296396.7, 9742, 189808.0, 9742, 357890.6, 9742, 264688.1, 9742, 318518.7, 9742, 253970.3, 9742, 362686.7, 9742, 264269.0, 9742, 346006.9, 9742, 404147.3, 9742, 261278.6
9744, 166212.0, 9744, 232151.0, 9744, 1141066.0, 9744, 392719.9, 9744, 415040.5, 9744, 296404.3, 9744, 189855.2, 9744, 357837.0, 9744, 264684.1, 9744, 318462.0, 9744, 253916.5, 9744, 362731.2, 9744, 264194.6, 9744, 346069.0, 9744, 404172.3, 9744, 261253.2
9746, 166158.9, 9746, 232131.3, 9746, 1141045.0, 9746, 392754.8, 9746, 415031.6, 9746, 296389.5, 9746, 189815.5, 9746, 357811.6, 9746, 264655.0, 9746, 318472.0, 9746, 253895.7, 9746, 362714.1, 9746, 264235.8, 9746, 346005.7, 9746, 404115.4, 9746, 261250.4
9748, 166163.9, 9748, 232143.9, 9748, 1141081.0, 9748, 392705.0, 9748, 415097.5, 9748, 296402.5, 9748, 189816.6, 9748, 357814.2, 9748, 264669.2, 9748, 318528.1, 9748, 253943.3, 9748, 362663.1, 9748, 264161.8, 9748, 346042.2, 9748, 404155.7, 9748, 261306.0
9750, 166148.2, 9750, 232088.7, 9750, 1141076.0, 9750, 392719.1, 9750, 415041.5, 9750, 296391.4, 9750, 189811.3, 9750, 357898.0, 9750, 264695.4, 9750, 318457.8, 9750, 253933.9, 9750, 362663.3, 9750, 264203.3, 9750, 346010.6, 9750, 404117.7, 9750, 261273.2
9752, 166213.5, 9752, 232100.2, 9752, 1141008.0, 9752, 392683.7, 9752, 415110.0, 9752, 296348.7, 9752, 189838.8, 9752, 357853.1, 9752, 264683.3, 9752, 318481.5, 9752, 254013.4, 9752, 362670.9, 9752, 264202.1, 9752, 346062.4, 9752, 404127.9, 9752, 261276.1
9754, 166199.9, 9754, 232094.2, 9754, 1141030.0, 9754, 392751.4, 9754, 415050.2, 9754, 296349.0, 9754, 189843.8, 9754, 357861.6, 9754, 264711.0, 9754, 318512.8, 9754, 253963.2, 9754, 362704.3, 9754, 264174.0, 9754, 346049.4, 9754, 404123.4, 9754, 261223.8
9756, 166212.1, 9756, 232108.4, 9756, 1141011.0, 9756, 392713.9, 9756, 415089.9, 9756, 296399.4, 9756, 189836.4, 9756, 357871.6, 9756, 264697.9, 9756, 318502.9, 9756, 253970.6, 9756, 362659.1, 9756, 264166.3, 9756, 346057.5, 9756, 404094.8, 9756, 261227.2
9758, 166204.8, 9758, 232094.4, 9758, 1141074.0, 9758, 392708.3, 9758, 415069.3, 9758, 296414.0, 9758, 189881.4, 9758, 357842.1, 9758, 264704.1, 9758, 318543.5, 9758, 253945.6, 9758, 362733.2, 9758, 264248.5, 9758, 346008.8, 9758, 404140.8, 9758, 261217.6
9760, 166239.9, 9760, 232099.3, 9760, 1141092.0, 9760, 392769.5, 9760, 415052.7, 9760, 296406.7, 9760, 189830.1, 9760, 357830.8, 9760, 264670.1, 9760, 318619.1, 9760, 253897.9, 9760, 362739.9, 9760, 264262.9, 9760, 346032.4, 9760, 404210.8, 9760, 261209.2
9762, 166245.2, 9762, 232143.6, 9762, 1141050.0, 9762, 392866.2, 9762, 415066.2, 9762, 296459.6, 9762, 189812.2, 9762, 357875.0, 9762, 264636.4, 9762, 318636.8, 9762, 253872.7, 9762, 362750.4, 9762, 264271.9, 9762, 345994.0, 9762, 404308.2, 9762, 261266.4
9764, 166208.5, 9764, 232217.3, 9764, 1141067.0, 9764, 392826.2, 9764, 415105.2, 9764, 296445.4, 9764, 189775.5, 9764, 357880.1, 9764, 264589.0, 9764, 318608.5, 9764, 253820.1, 9764, 362702.9, 9764, 264237.4, 9764, 345955.7, 9764, 404337.5, 9764, 261245.5
9766, 166248.1, 9766, 232218.1, 9766, 1141108.0, 9766, 392849.9, 9766, 415091.7, 9766, 296399.9, 9766, 189810.6, 9766, 357962.7, 9766, 264650.6, 9766, 318603.9, 9766, 253825.9, 9766, 362748.0, 9766, 264293.2, 9766, 345941.8, 9766, 404257.7, 9766, 261261.7
9768, 166244.2, 9768, 232195.1, 9768, 1141119.0, 9768, 392774.4, 9768, 415043.0, 9768, 296355.3, 9768, 189837.9, 9768, 357905.5, 9768, 264716.6, 9768, 318627.8, 9768, 253847.4, 9768, 362734.7, 9768, 264264.8, 9768, 345998.6, 9768, 404219.2, 9768, 261225.2
9770, 166255.6, 9770, 232195.5, 9770, 1141054.0, 9770, 392767.1, 9770, 415059.3, 9770, 296369.1, 9770, 189822.0, 9770, 357904.8, 9770, 264615.5, 9770, 318557.2, 9770, 253878.4, 9770, 362724.7, 9770, 264225.7, 9770, 346040.0, 9770, 404149.6, 9770, 261227.2
9772, 166199.3, 9772, 232138.8, 9772, 1141098.0, 9772, 392750.8, 9772, 415108.4, 9772, 296362.7, 9772, 189845.0, 9772, 357922.9, 9772, 264658.0, 9772, 318555.5, 9772, 253863.0, 9772, 362675.9, 9772, 264297.4, 9772, 346014.1, 9772, 404199.9, 9772, 261221.1
9774, 166273.7, 9774, 232121.5, 9774, 1141055.0, 9774, 392761.2, 9774, 415116.4, 9774, 296380.0, 9774, 189877.9, 9774, 357910.3, 9774, 264651.4, 9774, 318538.9, 9774, 253890.3, 9774, 362705.7, 9774, 264216.1, 9774, 346016.0, 9774, 390626.1, 9774, 261232.4
9776, 166222.9, 9776, 232107.2, 9776, 1140995.0, 9776, 392710.5, 9776, 415056.8, 9776, 296376.7, 9776, 189792.4, 9776, 357836.5, 9776, 264694.9, 9776, 318521.2, 9776, 253872.6, 9776, 362703.3, 9776, 264162.3, 9776, 346016.5, 9776, 404113.0, 9776, 261173.8
9778, 166183.5, 9778, 232102.7, 9778, 1141052.0, 9778, 392692.2, 9778, 415094.9, 9778, 296342.9, 9778, 189840.3, 9778, 357860.3, 9778, 264683.2, 9778, 318509.3, 9778, 253895.5, 9778, 362719.3, 9778, 264181.1, 9778, 346042.8, 9778, 404137.8, 9778, 261217.3
9780, 166197.8, 9780, 232125.7, 9780, 1141032.0, 9780, 392669.1, 9780, 415051.4, 9780, 296376.3, 9780, 189836.8, 9780, 357878.9, 9780, 264675.6, 9780, 318547.0, 9780, 253931.3, 9780, 362710.3, 9780, 264184.7, 9780, 346058.0, 9780, 404104.1, 9780, 261201.3
