time 1,Cellulose_1, time 2,Cellulose_2,time 3,Cellulose_3, time 4,Cellulose_4,time 5 ,Cellulose_5, time 6,Cellulose_6,time 7,Cellulose_7, time 8,Cellulose_8,time 9 ,Cellulose_9, time 10,Cellulose_10,time 11,Cellulose_11, time 12,Cellulose_12,time 13 ,Cellulose_13, time 14,Cellulose_14,time 15,Cellulose_15, time 16,Cellulose_16
190, 170963.8, 190, 235736.8, 190, 1144857.0, 190, 395746.2, 190, 418938.1, 190, 298247.8, 190, 193701.1, 190, 361723.4, 190, 269158.7, 190, 323202.5, 190, 258686.4, 190, 367217.1, 190, 269366.0, 190, 350742.7, 190, 402763.5, 190, 258757.0
192, 170979.3, 192, 235718.6, 192, 1144811.0, 192, 395708.5, 192, 418955.6, 192, 298258.6, 192, 193707.3, 192, 361755.9, 192, 269170.2, 192, 323238.8, 192, 258742.0, 192, 367191.8, 192, 269351.4, 192, 350738.6, 192, 402812.8, 192, 258721.8
194, 170979.9, 194, 235764.8, 194, 1144888.0, 194, 395757.5, 194, 419005.0, 194, 298249.5, 194, 193689.6, 194, 361772.8, 194, 269205.5, 194, 323427.5, 194, 258705.8, 194, 367183.9, 194, 269415.1, 194, 350850.6, 194, 402915.5, 194, 258900.1
196, 171040.8, 196, 235752.7, 196, 1144940.0, 196, 395857.5, 196, 418985.6, 196, 298311.7, 196, 193689.8, 196, 361796.6, 196, 269089.7, 196, 323568.8, 196, 258642.4, 196, 367292.8, 196, 269475.3, 196, 350801.2, 196, 403054.5, 196, 258922.0
198, 171057.6, 198, 235885.9, 198, 1144958.0, 198, 396065.4, 198, 418996.5, 198, 298369.0, 198, 193641.8, 198, 361891.3, 198, 269135.5, 198, 323636.3, 198, 258496.2, 198, 367282.6, 198, 269554.0, 198, 350707.4, 198, 403273.5, 198, 258945.9
200, 171115.4, 200, 235964.2, 200, 1144989.0, 200, 396123.7, 200, 419006.4, 200, 298363.9, 200, 193630.7, 200, 361984.4, 200, 269080.4, 200, 323686.1, 200, 258358.7, 200, 367251.1, 200, 269555.0, 200, 350670.7, 200, 403413.5, 200, 258926.1
202, 171146.6, 202, 236081.2, 202, 1145019.0, 202, 396094.3, 202, 418989.6, 202, 298263.3, 202, 193631.9, 202, 361933.8, 202, 269060.4, 202, 323672.3, 202, 258270.5, 202, 367207.0, 202, 269595.5, 202, 350583.8, 202, 403416.6, 202, 258870.1
204, 171144.6, 204, 236037.5, 204, 1144978.0, 204, 396053.1, 204, 418983.6, 204, 298269.1, 204, 193663.1, 204, 362003.4, 204, 269033.3, 204, 323564.0, 204, 258301.9, 204, 367244.1, 204, 269558.6, 204, 350587.0, 204, 403241.5, 204, 258863.6
206, 171137.0, 206, 236002.1, 206, 1144978.0, 206, 395946.0, 206, 419033.4, 206, 298201.5, 206, 193627.4, 206, 361988.8, 206, 269072.6, 206, 323548.4, 206, 258348.0, 206, 367188.9, 206, 269519.6, 206, 350561.9, 206, 403060.8, 206, 258863.2
208, 171165.8, 208, 235935.9, 208, 1144982.0, 208, 395861.0, 208, 419009.0, 208, 298159.3, 208, 193677.6, 208, 361919.8, 208, 269118.6, 208, 323418.9, 208, 258341.0, 208, 367147.4, 208, 269459.7, 208, 350628.7, 208, 402996.8, 208, 258784.0
210, 171038.0, 210, 235859.8, 210, 1144877.0, 210, 395815.0, 210, 418982.4, 210, 298168.8, 210, 193644.3, 210, 361894.0, 210, 269145.2, 210, 323382.7, 210, 258425.9, 210, 367142.8, 210, 269400.5, 210, 350679.7, 210, 402853.9, 210, 258768.6
212, 171001.5, 212, 235868.7, 212, 1144910.0, 212, 395737.9, 212, 419005.4, 212, 298156.0, 212, 193648.7, 212, 361846.0, 212, 269159.5, 212, 323366.0, 212, 258509.8, 212, 367147.9, 212, 269413.5, 212, 350687.6, 212, 402859.4, 212, 258730.2
214, 170981.5, 214, 235803.4, 214, 1144858.0, 214, 395695.9, 214, 418985.0, 214, 298173.6, 214, 193641.0, 214, 361803.0, 214, 269145.1, 214, 323284.1, 214, 258481.3, 214, 367183.5, 214, 269357.3, 214, 350676.8, 214, 402819.8, 214, 258725.3
216, 170981.6, 216, 235749.8, 216, 1144874.0, 216, 395689.6, 216, 418990.7, 216, 298171.1, 216, 193626.2, 216, 361789.6, 216, 269204.1, 216, 323287.2, 216, 258595.5, 216, 367183.8, 216, 269349.9, 216, 350709.3, 216, 402726.5, 216, 258785.2
218, 170951.0, 218, 235776.5, 218, 1144823.0, 218, 395772.9, 218, 418937.3, 218, 298155.0, 218, 193638.4, 218, 361782.2, 218, 269167.6, 218, 323276.1, 218, 258536.2, 218, 367159.7, 218, 269329.7, 218, 350669.1, 218, 402794.0, 218, 258755.5
220, 170936.6, 220, 235772.8, 220, 1144864.0, 220, 395692.4, 220, 418969.2, 220, 298177.5, 220, 193648.0, 220, 361715.7, 220, 269166.6, 220, 323245.2, 220, 258620.7, 220, 367194.4, 220, 269292.0, 220, 350742.1, 220, 402731.5, 220, 258753.4
222, 170927.7, 222, 235805.1, 222, 1144834.0, 222, 395729.6, 222, 418951.2, 222, 298195.0, 222, 193663.7, 222, 361800.6, 222, 269234.0, 222, 323269.5, 222, 258658.9, 222, 367211.3, 222, 269389.9, 222, 350729.9, 222, 402792.5, 222, 258821.7
224, 170956.5, 224, 235761.5, 224, 1144869.0, 224, 395757.2, 224, 419011.4, 224, 298206.4, 224, 193657.8, 224, 361730.4, 224, 269086.8, 224, 323282.3, 224, 258570.7, 224, 367190.5, 224, 269297.3, 224, 350741.7, 224, 402771.9, 224, 258777.4
226, 170915.7, 226, 235781.8, 226, 1144858.0, 226, 395787.8, 226, 418987.5, 226, 298245.7, 226, 193644.8, 226, 361735.0, 226, 269107.5, 226, 323266.5, 226, 258544.1, 226, 367197.3, 226, 269298.8, 226, 350712.2, 226, 402828.5, 226, 258802.3
228, 171022.7, 228, 235816.3, 228, 1144855.0, 228, 395779.5, 228, 418844.9, 228, 298221.5, 228, 193599.6, 228, 361812.5, 228, 269112.9, 228, 323260.0, 228, 258622.2, 228, 367127.6, 228, 269308.9, 228, 350681.5, 228, 402881.6, 228, 258792.5
230, 170991.9, 230, 235780.8, 230, 1144891.0, 230, 395729.0, 230, 418914.4, 230, 298202.1, 230, 193660.4, 230, 361743.8, 230, 269143.5, 230, 323266.1, 230, 258641.0, 230, 367165.9, 230, 269338.6, 230, 350712.0, 230, 402790.6, 230, 258871.5
232, 170883.5, 232, 235703.5, 232, 1144866.0, 232, 395701.7, 232, 418919.8, 232, 298206.8, 232, 193648.1, 232, 361718.4, 232, 269121.6, 232, 323252.6, 232, 258654.7, 232, 367172.8, 232, 269295.3, 232, 350726.2, 232, 402761.0, 232, 258739.0
234, 170880.8, 234, 235725.0, 234, 1144803.0, 234, 395716.8, 234, 418934.6, 234, 298219.9, 234, 193648.0, 234, 361757.8, 234, 269107.5, 234, 323225.8, 234, 258634.8, 234, 367131.9, 234, 269334.8, 234, 350658.6, 234, 402752.8, 234, 258774.9
236, 170929.5, 236, 235759.8, 236, 1144904.0, 236, 395747.5, 236, 418943.9, 236, 298195.0, 236, 193626.3, 236, 361733.1, 236, 269106.9, 236, 323231.7, 236, 258660.8, 236, 367152.7, 236, 269292.0, 236, 350702.2, 236, 402732.9, 236, 258813.6
238, 170864.9, 238, 235701.8, 238, 1144781.0, 238, 395700.9, 238, 418904.4, 238, 298227.5, 238, 193638.6, 238, 361683.4, 238, 269176.2, 238, 323229.3, 238, 258641.3, 238, 367195.5, 238, 269308.8, 238, 350715.1, 238, 402794.0, 238, 258819.9
240, 170855.5, 240, 235715.0, 240, 1144821.0, 240, 395718.1, 240, 418933.7, 240, 298226.3, 240, 193632.3, 240, 361667.1, 240, 269144.2, 240, 323170.4, 240, 258638.1, 240, 367170.3, 240, 269280.2, 240, 350741.6, 240, 402722.6, 240, 258767.8
242, 170854.4, 242, 235644.7, 242, 1144753.0, 242, 395648.0, 242, 418893.4, 242, 298242.2, 242, 193666.5, 242, 361675.0, 242, 269145.6, 242, 323204.8, 242, 258602.4, 242, 367166.3, 242, 269225.0, 242, 350739.4, 242, 402733.6, 242, 258831.8
244, 170866.1, 244, 235656.3, 244, 1144800.0, 244, 395665.4, 244, 418870.1, 244, 298237.9, 244, 193650.8, 244, 361708.5, 244, 269196.5, 244, 323243.6, 244, 258666.5, 244, 367143.5, 244, 269288.2, 244, 350753.0, 244, 402702.3, 244, 258770.7
246, 170918.7, 246, 235702.3, 246, 1144832.0, 246, 395654.0, 246, 418887.5, 246, 298210.0, 246, 193682.3, 246, 361660.5, 246, 269139.0, 246, 323281.4, 246, 258710.0, 246, 367219.4, 246, 269236.5, 246, 350745.3, 246, 402810.4, 246, 258776.9
248, 170861.4, 248, 235696.7, 248, 1144844.0, 248, 395785.1, 248, 418888.1, 248, 298281.5, 248, 193646.7, 248, 361701.1, 248, 269117.3, 248, 323277.8, 248, 258635.8, 248, 367215.8, 248, 269351.2, 248, 350744.0, 248, 402898.6, 248, 258805.4
250, 170892.4, 250, 235743.8, 250, 1144848.0, 250, 395824.5, 250, 418881.4, 250, 298307.6, 250, 193638.1, 250, 361747.2, 250, 269105.3, 250, 323354.4, 250, 258584.3, 250, 367213.3, 250, 269379.9, 250, 350732.7, 250, 402954.4, 250, 258775.1
252, 170930.8, 252, 235745.2, 252, 1144803.0, 252, 395796.1, 252, 418909.6, 252, 298281.0, 252, 193642.8, 252, 361768.9, 252, 269060.5, 252, 323330.4, 252, 258547.5, 252, 367167.3, 252, 269354.3, 252, 350739.3, 252, 402907.6, 252, 258773.2
254, 170934.9, 254, 235808.5, 254, 1144862.0, 254, 395758.9, 254, 418915.5, 254, 298234.3, 254, 193653.3, 254, 361740.4, 254, 269093.8, 254, 323317.9, 254, 258640.1, 254, 367128.7, 254, 269347.1, 254, 350730.9, 254, 402898.8, 254, 258774.0
256, 170953.8, 256, 235786.0, 256, 1144906.0, 256, 395730.7, 256, 418880.6, 256, 298205.1, 256, 193655.7, 256, 361768.7, 256, 269088.2, 256, 323352.4, 256, 258616.1, 256, 367176.4, 256, 269323.3, 256, 350740.9, 256, 402828.8, 256, 258782.3
258, 170893.8, 258, 235728.2, 258, 1144862.0, 258, 395729.2, 258, 418869.3, 258, 298238.2, 258, 193653.8, 258, 361730.6, 258, 269080.2, 258, 323315.1, 258, 258601.5, 258, 367193.8, 258, 269346.3, 258, 350698.7, 258, 402849.7, 258, 258761.0
260, 170935.3, 260, 235732.8, 260, 1144862.0, 260, 395756.9, 260, 418869.7, 260, 298227.4, 260, 193651.8, 260, 361768.6, 260, 269070.2, 260, 323249.4, 260, 258580.6, 260, 367141.9, 260, 269310.5, 260, 350743.6, 260, 402837.5, 260, 258758.3
262, 170940.0, 262, 235737.1, 262, 1144842.0, 262, 395758.2, 262, 418902.7, 262, 298200.1, 262, 193651.3, 262, 361779.0, 262, 269061.2, 262, 323276.8, 262, 258581.2, 262, 367166.5, 262, 269348.0, 262, 350687.1, 262, 402821.5, 262, 258777.0
264, 170919.5, 264, 235758.8, 264, 1144867.0, 264, 395749.7, 264, 418867.7, 264, 298181.7, 264, 193643.9, 264, 361717.7, 264, 269129.6, 264, 323267.1, 264, 258650.1, 264, 367188.6, 264, 269381.5, 264, 350729.3, 264, 402770.2, 264, 258792.0
266, 170867.0, 266, 235753.0, 266, 1144886.0, 266, 395735.1, 266, 418936.5, 266, 298209.6, 266, 193634.9, 266, 361666.7, 266, 269101.9, 266, 323279.9, 266, 258702.6, 266, 367192.8, 266, 269348.4, 266, 350723.1, 266, 402826.8, 266, 258766.5
268, 170940.1, 268, 235772.7, 268, 1144864.0, 268, 395808.5, 268, 418871.6, 268, 298257.8, 268, 193623.3, 268, 361701.7, 268, 269065.3, 268, 323300.2, 268, 258577.2, 268, 367172.1, 268, 269326.1, 268, 350709.6, 268, 402893.6, 268, 258815.8
270, 170934.7, 270, 235805.1, 270, 1144809.0, 270, 395821.9, 270, 418882.9, 270, 298262.0, 270, 193648.3, 270, 361756.1, 270, 269030.2, 270, 323269.5, 270, 258546.6, 270, 367154.9, 270, 269319.1, 270, 350682.3, 270, 402858.8, 270, 258771.3
272, 170926.9, 272, 235805.2, 272, 1144829.0, 272, 395757.4, 272, 418888.1, 272, 298184.2, 272, 193646.8, 272, 361798.6, 272, 269071.1, 272, 323269.9, 272, 258565.9, 272, 367155.9, 272, 269306.8, 272, 350681.3, 272, 402781.6, 272, 258801.8
274, 170908.7, 274, 235736.3, 274, 1144837.0, 274, 395647.1, 274, 418849.3, 274, 298206.1, 274, 193646.0, 274, 361720.5, 274, 269069.1, 274, 323243.2, 274, 258594.7, 274, 367147.4, 274, 269257.7, 274, 350676.5, 274, 402734.9, 274, 258786.7
276, 170857.7, 276, 235716.8, 276, 1144815.0, 276, 395721.6, 276, 418892.1, 276, 298197.5, 276, 193639.3, 276, 361711.4, 276, 269087.3, 276, 323215.5, 276, 258619.3, 276, 367177.8, 276, 269308.0, 276, 350708.9, 276, 402750.7, 276, 258751.7
278, 170924.9, 278, 235698.0, 278, 1144843.0, 278, 395733.4, 278, 418824.7, 278, 298199.8, 278, 193629.3, 278, 361711.1, 278, 269132.5, 278, 323256.3, 278, 258604.4, 278, 367187.0, 278, 269290.8, 278, 350722.6, 278, 402759.5, 278, 258760.4
280, 170875.3, 280, 235681.6, 280, 1144789.0, 280, 395696.3, 280, 418851.6, 280, 298238.6, 280, 193628.4, 280, 361695.0, 280, 269112.2, 280, 323213.2, 280, 258605.8, 280, 367113.3, 280, 269252.4, 280, 350776.0, 280, 402722.5, 280, 258806.1
282, 170848.2, 282, 235711.8, 282, 1144788.0, 282, 395719.6, 282, 418852.0, 282, 298228.6, 282, 193638.6, 282, 361744.2, 282, 269071.5, 282, 323208.2, 282, 258559.0, 282, 367161.1, 282, 269236.4, 282, 350714.1, 282, 402739.3, 282, 258774.8
284, 170842.2, 284, 235723.3, 284, 1144788.0, 284, 395676.7, 284, 418874.1, 284, 298167.3, 284, 193713.5, 284, 361749.9, 284, 269109.0, 284, 323242.4, 284, 258587.8, 284, 367130.9, 284, 269286.8, 284, 350708.1, 284, 402783.8, 284, 258801.1
286, 170869.0, 286, 235755.4, 286, 1144774.0, 286, 395612.4, 286, 418880.2, 286, 298199.9, 286, 193640.0, 286, 361673.8, 286, 269099.8, 286, 323152.6, 286, 258647.6, 286, 367153.7, 286, 269228.5, 286, 350737.4, 286, 402668.7, 286, 258755.3
288, 170842.8, 288, 235702.1, 288, 1144793.0, 288, 395665.7, 288, 418883.1, 288, 298207.3, 288, 193672.3, 288, 361706.9, 288, 269106.0, 288, 323213.3, 288, 258633.5, 288, 367150.7, 288, 269265.5, 288, 350707.4, 288, 402758.5, 288, 258707.2
290, 170879.1, 290, 235711.4, 290, 1144782.0, 290, 395694.8, 290, 418839.0, 290, 298180.9, 290, 193641.3, 290, 361690.5, 290, 269086.1, 290, 323195.5, 290, 258697.8, 290, 367154.7, 290, 269269.4, 290, 350740.6, 290, 402745.6, 290, 258758.7
292, 170852.0, 292, 235705.5, 292, 1144777.0, 292, 395610.5, 292, 418866.8, 292, 298197.1, 292, 193656.2, 292, 361702.2, 292, 269129.6, 292, 323161.0, 292, 258638.8, 292, 367122.3, 292, 269226.7, 292, 350727.6, 292, 402685.3, 292, 258702.3
294, 170904.3, 294, 235702.7, 294, 1144832.0, 294, 395674.1, 294, 418858.1, 294, 298213.0, 294, 193674.5, 294, 361661.9, 294, 269156.9, 294, 323135.4, 294, 258675.4, 294, 367168.6, 294, 269189.0, 294, 350764.7, 294, 402708.0, 294, 258708.2
296, 170815.0, 296, 235635.8, 296, 1144756.0, 296, 395648.6, 296, 418828.8, 296, 298200.7, 296, 193633.5, 296, 361606.1, 296, 269070.7, 296, 323192.5, 296, 258700.3, 296, 367153.1, 296, 269231.5, 296, 350752.0, 296, 402703.2, 296, 258777.4
298, 170813.4, 298, 235670.4, 298, 1144831.0, 298, 395604.6, 298, 418821.9, 298, 298233.2, 298, 193676.8, 298, 361712.1, 298, 269132.3, 298, 323189.3, 298, 258677.8, 298, 367166.9, 298, 269297.0, 298, 350743.4, 298, 402678.8, 298, 258790.1
300, 170813.9, 300, 235688.3, 300, 1144841.0, 300, 395678.2, 300, 418828.5, 300, 298221.6, 300, 193636.6, 300, 361696.9, 300, 269142.3, 300, 323295.6, 300, 258714.5, 300, 367211.2, 300, 269284.6, 300, 350788.0, 300, 402805.0, 300, 258851.6
302, 170907.4, 302, 235749.9, 302, 1144843.0, 302, 395758.8, 302, 418851.0, 302, 298288.2, 302, 193638.1, 302, 361727.6, 302, 269032.1, 302, 323391.0, 302, 258606.7, 302, 367164.5, 302, 269368.7, 302, 350768.7, 302, 402930.6, 302, 258831.9
304, 170869.5, 304, 235826.9, 304, 1144887.0, 304, 395872.9, 304, 418867.6, 304, 298269.6, 304, 193608.4, 304, 361747.3, 304, 269036.1, 304, 323410.7, 304, 258516.9, 304, 367242.7, 304, 269338.9, 304, 350683.6, 304, 403046.0, 304, 258845.3
306, 170947.2, 306, 235843.8, 306, 1144934.0, 306, 395943.4, 306, 418863.6, 306, 298286.5, 306, 193602.4, 306, 361773.6, 306, 268977.6, 306, 323435.5, 306, 258516.7, 306, 367162.1, 306, 269338.9, 306, 350642.7, 306, 403086.3, 306, 258840.3
308, 170974.9, 308, 235808.1, 308, 1144868.0, 308, 395814.4, 308, 418840.4, 308, 298231.4, 308, 193579.7, 308, 361869.0, 308, 269013.9, 308, 323388.8, 308, 258431.2, 308, 367196.1, 308, 269358.2, 308, 350632.8, 308, 402979.3, 308, 258769.4
310, 170951.1, 310, 235848.6, 310, 1144853.0, 310, 395788.0, 310, 418870.1, 310, 298147.9, 310, 193608.4, 310, 361784.8, 310, 269065.0, 310, 323344.9, 310, 258478.9, 310, 367131.1, 310, 269357.8, 310, 350662.8, 310, 402898.7, 310, 258743.2
312, 170903.1, 312, 235738.7, 312, 1144800.0, 312, 395713.0, 312, 418861.2, 312, 298149.6, 312, 193612.9, 312, 361752.8, 312, 269034.1, 312, 323233.8, 312, 258481.7, 312, 367104.1, 312, 269297.5, 312, 350672.4, 312, 402849.1, 312, 258750.0
314, 170875.2, 314, 235772.9, 314, 1144832.0, 314, 395615.0, 314, 418836.5, 314, 298151.2, 314, 193628.1, 314, 361723.9, 314, 269015.9, 314, 323229.3, 314, 258495.4, 314, 367111.6, 314, 269323.3, 314, 350664.8, 314, 402766.9, 314, 258756.7
316, 170921.1, 316, 235764.3, 316, 1144830.0, 316, 395627.8, 316, 418868.0, 316, 298154.5, 316, 193631.5, 316, 361707.0, 316, 269099.1, 316, 323203.7, 316, 258527.4, 316, 367048.0, 316, 269283.1, 316, 350696.9, 316, 402727.1, 316, 258716.4
318, 170860.3, 318, 235698.5, 318, 1144800.0, 318, 395649.3, 318, 418836.5, 318, 298148.8, 318, 193654.9, 318, 361683.8, 318, 269131.9, 318, 323212.8, 318, 258569.1, 318, 367113.4, 318, 269242.9, 318, 350658.0, 318, 402679.7, 318, 258733.2
320, 170916.4, 320, 235739.6, 320, 1144858.0, 320, 395641.2, 320, 418848.5, 320, 298170.6, 320, 193640.8, 320, 361719.7, 320, 269128.4, 320, 323205.9, 320, 258650.5, 320, 367127.1, 320, 269245.5, 320, 350723.3, 320, 402681.0, 320, 258741.0
322, 170849.3, 322, 235684.5, 322, 1144753.0, 322, 395631.4, 322, 418829.2, 322, 298167.1, 322, 193647.2, 322, 361635.8, 322, 269091.6, 322, 323138.5, 322, 258595.2, 322, 367120.1, 322, 269196.5, 322, 350681.9, 322, 402720.9, 322, 258702.1
324, 170827.1, 324, 235717.1, 324, 1144788.0, 324, 395668.0, 324, 418821.8, 324, 298183.3, 324, 193638.5, 324, 361643.8, 324, 269097.6, 324, 323146.7, 324, 258601.4, 324, 367140.8, 324, 269271.1, 324, 350683.2, 324, 402681.9, 324, 258733.8
326, 170857.8, 326, 235706.2, 326, 1144768.0, 326, 395575.8, 326, 418787.0, 326, 298156.4, 326, 193628.6, 326, 361634.1, 326, 269098.4, 326, 323155.7, 326, 258586.5, 326, 367082.4, 326, 269264.1, 326, 350734.1, 326, 402712.2, 326, 258702.6
328, 170852.7, 328, 235653.8, 328, 1144740.0, 328, 395626.4, 328, 418797.4, 328, 298145.3, 328, 193639.8, 328, 361677.0, 328, 269073.2, 328, 323184.3, 328, 258607.7, 328, 367143.2, 328, 269265.0, 328, 350739.9, 328, 402683.1, 328, 258740.8
330, 170889.1, 330, 235705.7, 330, 1144837.0, 330, 395658.5, 330, 418829.1, 330, 298151.3, 330, 193621.7, 330, 361618.7, 330, 269136.0, 330, 323244.9, 330, 258660.7, 330, 367171.3, 330, 269309.9, 330, 350661.5, 330, 402719.3, 330, 258737.7
332, 170860.2, 332, 235742.3, 332, 1144843.0, 332, 395672.2, 332, 418853.4, 332, 298242.0, 332, 193639.9, 332, 361722.3, 332, 268974.6, 332, 323328.6, 332, 258628.3, 332, 367134.2, 332, 269304.6, 332, 350663.6, 332, 402901.4, 332, 258737.2
334, 170907.9, 334, 235759.8, 334, 1144848.0, 334, 395819.6, 334, 418850.1, 334, 298260.7, 334, 193612.0, 334, 361711.7, 334, 269017.6, 334, 323416.9, 334, 258574.7, 334, 367192.3, 334, 269353.2, 334, 350673.2, 334, 403019.5, 334, 258802.9
336, 171014.9, 336, 235907.1, 336, 1144934.0, 336, 395858.6, 336, 418826.7, 336, 298238.0, 336, 193635.7, 336, 361803.3, 336, 268981.4, 336, 323494.9, 336, 258459.0, 336, 367188.1, 336, 269447.6, 336, 350578.1, 336, 403127.5, 336, 258776.4
338, 170991.5, 338, 235921.3, 338, 1144887.0, 338, 395967.4, 338, 418891.1, 338, 298238.4, 338, 193581.2, 338, 361802.7, 338, 268964.3, 338, 323540.2, 338, 258436.8, 338, 367150.9, 338, 269457.7, 338, 350514.9, 338, 403192.2, 338, 258858.0
340, 171040.2, 340, 235938.2, 340, 1144943.0, 340, 395914.6, 340, 418845.4, 340, 298214.5, 340, 193581.9, 340, 361860.9, 340, 268934.2, 340, 323525.6, 340, 258333.1, 340, 367164.5, 340, 269438.8, 340, 350531.4, 340, 403155.5, 340, 258799.4
342, 171043.9, 342, 235950.6, 342, 1144906.0, 342, 395886.3, 342, 418838.6, 342, 298163.3, 342, 193586.1, 342, 361862.3, 342, 268935.8, 342, 323433.1, 342, 258211.0, 342, 367148.3, 342, 269407.0, 342, 350508.6, 342, 403056.9, 342, 258760.7
344, 171089.9, 344, 235871.0, 344, 1144910.0, 344, 395835.2, 344, 418876.5, 344, 298126.1, 344, 193598.3, 344, 361827.1, 344, 268988.3, 344, 323364.9, 344, 258402.7, 344, 367093.9, 344, 269386.7, 344, 350482.3, 344, 402941.0, 344, 258795.8
346, 170992.5, 346, 235822.0, 346, 1144858.0, 346, 395740.0, 346, 418819.1, 346, 298095.5, 346, 193606.4, 346, 361749.5, 346, 268994.4, 346, 323282.6, 346, 258373.4, 346, 367112.7, 346, 269312.6, 346, 350541.8, 346, 402776.6, 346, 258736.3
348, 170914.9, 348, 235804.2, 348, 1144844.0, 348, 395685.1, 348, 418897.2, 348, 298113.0, 348, 193631.3, 348, 361774.4, 348, 269056.1, 348, 323193.5, 348, 258422.8, 348, 367095.5, 348, 269320.0, 348, 350563.5, 348, 402735.3, 348, 258790.4
350, 170970.5, 350, 235786.3, 350, 1144861.0, 350, 395663.7, 350, 418873.9, 350, 298095.8, 350, 193605.2, 350, 361717.3, 350, 269063.2, 350, 323234.9, 350, 258467.1, 350, 367152.4, 350, 269259.4, 350, 350580.1, 350, 402737.4, 350, 258729.6
352, 170843.6, 352, 235724.3, 352, 1144818.0, 352, 395667.1, 352, 418844.9, 352, 298092.4, 352, 193590.1, 352, 361692.4, 352, 269041.5, 352, 323162.5, 352, 258478.1, 352, 367083.0, 352, 269259.3, 352, 350574.7, 352, 402708.6, 352, 258701.7
354, 170897.0, 354, 235776.8, 354, 1144798.0, 354, 395606.0, 354, 418868.0, 354, 298093.3, 354, 193577.5, 354, 361704.3, 354, 269041.3, 354, 323147.6, 354, 258568.7, 354, 367082.8, 354, 269233.8, 354, 350561.8, 354, 402680.3, 354, 258633.0
356, 170862.1, 356, 235698.0, 356, 1144761.0, 356, 395652.6, 356, 418860.7, 356, 298098.6, 356, 193602.1, 356, 361687.5, 356, 269054.9, 356, 323093.6, 356, 258545.8, 356, 367091.2, 356, 269213.3, 356, 350620.1, 356, 402591.5, 356, 258735.5
358, 170839.9, 358, 235663.8, 358, 1144764.0, 358, 395653.2, 358, 418873.8, 358, 298134.9, 358, 193584.6, 358, 361646.0, 358, 269062.7, 358, 323081.9, 358, 258526.4, 358, 367128.1, 358, 269156.1, 358, 350624.0, 358, 402648.4, 358, 258664.4
360, 170864.0, 360, 235751.2, 360, 1144779.0, 360, 395634.2, 360, 418829.2, 360, 298114.0, 360, 193596.6, 360, 361659.0, 360, 269045.0, 360, 323164.9, 360, 258563.7, 360, 367127.2, 360, 269221.2, 360, 350592.4, 360, 402648.8, 360, 258691.9
362, 170801.2, 362, 235662.9, 362, 1144751.0, 362, 395668.7, 362, 418807.7, 362, 298153.5, 362, 193610.1, 362, 361655.8, 362, 269006.2, 362, 323113.8, 362, 258617.0, 362, 367092.6, 362, 269208.0, 362, 350575.3, 362, 402652.1, 362, 258693.5
364, 170861.1, 364, 235714.7, 364, 1144788.0, 364, 395617.1, 364, 418841.5, 364, 298154.9, 364, 193605.7, 364, 361626.2, 364, 269041.3, 364, 323113.6, 364, 258628.3, 364, 367074.2, 364, 269195.2, 364, 350633.5, 364, 402693.7, 364, 258725.8
366, 170826.3, 366, 235735.0, 366, 1144735.0, 366, 395604.6, 366, 418747.5, 366, 298105.0, 366, 193593.1, 366, 361637.4, 366, 269053.5, 366, 323131.3, 366, 258643.9, 366, 367100.8, 366, 269193.6, 366, 350598.1, 366, 402685.5, 366, 258690.3
368, 170783.9, 368, 235667.3, 368, 1144724.0, 368, 395611.0, 368, 418808.0, 368, 298121.7, 368, 193589.5, 368, 361600.8, 368, 269091.2, 368, 323129.5, 368, 258608.3, 368, 367090.9, 368, 269248.3, 368, 350598.3, 368, 402687.0, 368, 258698.6
370, 170832.0, 370, 235704.9, 370, 1144749.0, 370, 395608.5, 370, 418850.8, 370, 298117.0, 370, 193580.8, 370, 361637.7, 370, 269081.9, 370, 323181.5, 370, 258620.9, 370, 367150.3, 370, 269246.6, 370, 350588.5, 370, 402677.2, 370, 258660.0
372, 170803.6, 372, 235655.1, 372, 1144808.0, 372, 395629.5, 372, 418806.6, 372, 298173.9, 372, 193578.5, 372, 361604.4, 372, 269020.8, 372, 323158.6, 372, 258618.5, 372, 367118.9, 372, 269186.9, 372, 350631.8, 372, 402668.4, 372, 258678.4
374, 170777.8, 374, 235646.1, 374, 1144758.0, 374, 395631.1, 374, 418734.7, 374, 298178.3, 374, 193592.8, 374, 361600.6, 374, 269030.8, 374, 323123.8, 374, 258581.0, 374, 367145.6, 374, 269195.7, 374, 350600.8, 374, 402717.5, 374, 258660.0
376, 170799.3, 376, 235672.3, 376, 1144736.0, 376, 395641.2, 376, 418792.6, 376, 298182.7, 376, 193615.3, 376, 361601.2, 376, 269037.9, 376, 323163.1, 376, 258631.4, 376, 367077.5, 376, 269242.8, 376, 350587.3, 376, 402696.8, 376, 258761.7
378, 170862.1, 378, 235712.5, 378, 1144823.0, 378, 395598.2, 378, 418851.9, 378, 298136.9, 378, 193582.8, 378, 361608.9, 378, 269080.2, 378, 323193.8, 378, 258605.3, 378, 367167.1, 378, 269235.2, 378, 350642.4, 378, 402677.9, 378, 258715.5
