time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
190, 168038.8, 190, 232324.0, 190, 1144051.0, 190, 391544.7, 190, 415640.5, 190, 296422.4, 190, 189138.6, 190, 357914.4, 190, 273891.4, 190, 328024.9, 190, 262647.3, 190, 371194.1, 190, 275434.6, 190, 362880.5, 190, 409698.9, 190, 258170.8
192, 168051.6, 192, 232384.1, 192, 1144071.0, 192, 391629.0, 192, 415688.8, 192, 296337.3, 192, 189051.9, 192, 357970.4, 192, 273893.0, 192, 327992.6, 192, 262615.9, 192, 371185.0, 192, 275504.0, 192, 362811.8, 192, 409755.8, 192, 258118.0
194, 168102.2, 194, 232417.0, 194, 1144032.0, 194, 391691.3, 194, 415677.6, 194, 296363.3, 194, 189021.5, 194, 357970.4, 194, 273836.4, 194, 327996.1, 194, 262558.3, 194, 371200.4, 194, 275541.4, 194, 362789.1, 194, 409705.5, 194, 258155.5
196, 168070.4, 196, 232386.3, 196, 1143995.0, 196, 391595.8, 196, 415664.5, 196, 296308.6, 196, 189034.2, 196, 357958.1, 196, 273915.8, 196, 328004.8, 196, 262587.3, 196, 371091.9, 196, 275485.7, 196, 362774.2, 196, 409683.9, 196, 258119.1
198, 168062.0, 198, 232374.5, 198, 1143996.0, 198, 391518.0, 198, 415657.4, 198, 296270.4, 198, 189111.5, 198, 358017.8, 198, 273921.6, 198, 327922.0, 198, 262622.9, 198, 371130.4, 198, 275494.3, 198, 362855.9, 198, 409572.3, 198, 258081.9
200, 168048.7, 200, 232312.2, 200, 1143992.0, 200, 391537.8, 200, 415750.6, 200, 296277.0, 200, 189034.0, 200, 357956.3, 200, 273899.1, 200, 327923.2, 200, 262605.5, 200, 371058.6, 200, 275440.6, 200, 362831.0, 200, 409566.0, 200, 258022.5
202, 168038.8, 202, 232304.0, 202, 1143992.0, 202, 391507.6, 202, 415705.1, 202, 296360.3, 202, 189085.2, 202, 357904.9, 202, 273911.2, 202, 327873.8, 202, 262639.2, 202, 371056.2, 202, 275485.4, 202, 362808.2, 202, 409549.1, 202, 258072.7
204, 168043.7, 204, 232353.7, 204, 1143960.0, 204, 391472.2, 204, 415762.1, 204, 296253.4, 204, 189079.6, 204, 357922.9, 204, 273915.6, 204, 327853.8, 204, 262682.1, 204, 371171.5, 204, 275436.9, 204, 362866.1, 204, 409493.7, 204, 258059.7
206, 167976.3, 206, 232334.8, 206, 1143941.0, 206, 391443.0, 206, 415653.8, 206, 296326.8, 206, 189049.8, 206, 357919.2, 206, 273883.8, 206, 327862.1, 206, 262652.6, 206, 371121.6, 206, 275390.7, 206, 362772.9, 206, 409483.6, 206, 258096.7
208, 167962.2, 208, 232265.2, 208, 1143976.0, 208, 391437.7, 208, 415670.4, 208, 296316.7, 208, 189044.7, 208, 357927.1, 208, 273940.2, 208, 327880.2, 208, 262707.2, 208, 371093.3, 208, 275385.5, 208, 362817.5, 208, 409400.0, 208, 258094.1
210, 167950.3, 210, 232277.7, 210, 1143940.0, 210, 391481.8, 210, 415655.9, 210, 296264.2, 210, 189062.0, 210, 357893.6, 210, 273961.5, 210, 327865.0, 210, 262616.6, 210, 371091.5, 210, 275403.4, 210, 362843.1, 210, 409419.0, 210, 258036.3
212, 167969.2, 212, 232295.0, 212, 1143974.0, 212, 391482.4, 212, 415703.3, 212, 296314.6, 212, 189059.5, 212, 357810.7, 212, 273912.4, 212, 327830.1, 212, 262735.6, 212, 371128.3, 212, 275373.6, 212, 362821.1, 212, 409470.9, 212, 258042.3
214, 168028.9, 214, 232256.1, 214, 1143929.0, 214, 391429.4, 214, 415746.4, 214, 296314.6, 214, 189137.7, 214, 357872.5, 214, 273939.9, 214, 327863.8, 214, 262766.1, 214, 371117.3, 214, 275383.9, 214, 362837.7, 214, 409438.5, 214, 258127.2
216, 167991.2, 216, 232226.5, 216, 1143916.0, 216, 391422.8, 216, 415587.0, 216, 296349.8, 216, 189109.0, 216, 357897.7, 216, 273999.2, 216, 327804.8, 216, 262741.2, 216, 371101.2, 216, 275371.4, 216, 362845.2, 216, 409431.2, 216, 258058.2
218, 168013.9, 218, 232221.2, 218, 1143941.0, 218, 391449.5, 218, 415686.8, 218, 296285.6, 218, 189019.7, 218, 357874.9, 218, 273943.9, 218, 327869.2, 218, 262762.3, 218, 371120.0, 218, 275442.1, 218, 362885.1, 218, 409446.7, 218, 258104.5
220, 167945.7, 220, 232329.7, 220, 1143873.0, 220, 391441.3, 220, 415632.0, 220, 296320.0, 220, 189083.7, 220, 357765.4, 220, 273972.2, 220, 327834.5, 220, 262756.9, 220, 371105.5, 220, 275417.7, 220, 362868.5, 220, 409404.4, 220, 258073.4
222, 167913.9, 222, 232239.7, 222, 1143924.0, 222, 391466.0, 222, 415639.7, 222, 296328.2, 222, 189073.7, 222, 357870.3, 222, 273947.4, 222, 327861.6, 222, 262761.3, 222, 371090.7, 222, 275388.8, 222, 362804.5, 222, 409392.5, 222, 258044.1
224, 167979.5, 224, 232259.8, 224, 1143952.0, 224, 391493.9, 224, 415658.1, 224, 296368.3, 224, 189133.7, 224, 357843.8, 224, 273922.5, 224, 327832.5, 224, 262776.5, 224, 371154.5, 224, 275406.3, 224, 362799.0, 224, 409460.4, 224, 258110.6
226, 167971.6, 226, 232225.9, 226, 1143984.0, 226, 391464.1, 226, 415644.4, 226, 296323.3, 226, 189087.6, 226, 357840.0, 226, 273971.8, 226, 327833.5, 226, 262752.5, 226, 371087.6, 226, 275345.0, 226, 362858.4, 226, 409495.0, 226, 258096.8
228, 167928.9, 228, 232208.6, 228, 1143941.0, 228, 391466.6, 228, 415620.2, 228, 296352.6, 228, 189057.1, 228, 357824.3, 228, 273965.2, 228, 327765.2, 228, 262760.5, 228, 371137.0, 228, 275363.8, 228, 362903.6, 228, 409425.9, 228, 258063.1
230, 167994.0, 230, 232242.5, 230, 1144014.0, 230, 391495.7, 230, 415673.4, 230, 296332.8, 230, 189092.0, 230, 357858.2, 230, 273927.3, 230, 327940.2, 230, 262803.1, 230, 371134.9, 230, 275465.4, 230, 362975.4, 230, 409500.2, 230, 258127.4
232, 168055.1, 232, 232345.8, 232, 1144016.0, 232, 391600.2, 232, 415661.5, 232, 296390.9, 232, 189089.5, 232, 357902.1, 232, 273915.1, 232, 328079.3, 232, 262729.4, 232, 371141.5, 232, 275532.6, 232, 362947.6, 232, 409694.6, 232, 258141.6
234, 168122.0, 234, 232350.1, 234, 1144090.0, 234, 391742.4, 234, 415748.2, 234, 296429.4, 234, 189044.3, 234, 358012.8, 234, 273862.6, 234, 328231.9, 234, 262578.8, 234, 371184.0, 234, 275629.6, 234, 362932.1, 234, 409906.8, 234, 258225.7
236, 168213.5, 236, 232491.8, 236, 1144081.0, 236, 391836.3, 236, 415776.4, 236, 296436.5, 236, 189060.3, 236, 358062.0, 236, 273793.5, 236, 328350.9, 236, 262534.7, 236, 371238.4, 236, 275678.6, 236, 362854.5, 236, 410098.9, 236, 258223.4
238, 168204.6, 238, 232573.6, 238, 1144120.0, 238, 391850.4, 238, 415737.0, 238, 296444.7, 238, 189102.2, 238, 358058.1, 238, 273767.8, 238, 328381.9, 238, 262351.7, 238, 371221.0, 238, 275754.0, 238, 362780.6, 238, 410167.0, 238, 258197.9
240, 168241.2, 240, 232638.4, 240, 1144156.0, 240, 391836.9, 240, 415776.4, 240, 296351.1, 240, 189035.7, 240, 358149.8, 240, 273754.9, 240, 328291.5, 240, 262251.6, 240, 371190.7, 240, 275691.6, 240, 362683.1, 240, 410092.4, 240, 258150.9
242, 168262.8, 242, 232618.2, 242, 1144100.0, 242, 391761.1, 242, 415717.5, 242, 296243.9, 242, 189018.2, 242, 358203.9, 242, 273727.6, 242, 328266.5, 242, 262293.3, 242, 371151.7, 242, 275649.4, 242, 362684.8, 242, 409927.7, 242, 258129.7
244, 168208.1, 244, 232458.3, 244, 1144091.0, 244, 391618.9, 244, 415715.0, 244, 296182.7, 244, 188980.7, 244, 358142.4, 244, 273842.0, 244, 328147.2, 244, 262339.9, 244, 371118.5, 244, 275574.0, 244, 362768.0, 244, 409763.1, 244, 258070.0
246, 168204.7, 246, 232507.0, 246, 1144008.0, 246, 391585.9, 246, 415730.0, 246, 296183.6, 246, 189069.0, 246, 358107.2, 246, 273882.7, 246, 328008.8, 246, 262383.7, 246, 371137.6, 246, 275552.3, 246, 362819.1, 246, 409596.4, 246, 258076.2
252, 168109.0, 252, 232374.5, 252, 1143930.0, 252, 391495.5, 252, 415751.7, 252, 296178.1, 252, 189022.9, 252, 357961.7, 252, 273893.6, 252, 327885.3, 252, 262494.2, 252, 371121.6, 252, 275474.9, 252, 362860.7, 252, 409438.0, 252, 258059.4
254, 168050.5, 254, 232321.7, 254, 1143963.0, 254, 391450.7, 254, 415765.1, 254, 296172.9, 254, 189030.7, 254, 358002.2, 254, 273898.1, 254, 327849.0, 254, 262549.0, 254, 371134.7, 254, 275393.1, 254, 362783.7, 254, 409466.3, 254, 258034.2
256, 168058.7, 256, 232298.5, 256, 1143984.0, 256, 391437.1, 256, 415739.4, 256, 296180.7, 256, 188973.4, 256, 357879.4, 256, 273908.6, 256, 327876.2, 256, 262606.0, 256, 371119.7, 256, 275365.6, 256, 362799.5, 256, 409380.9, 256, 258091.2
258, 167978.2, 258, 232281.1, 258, 1143948.0, 258, 391462.1, 258, 415742.0, 258, 296258.1, 258, 188973.6, 258, 357954.6, 258, 273909.7, 258, 327839.9, 258, 262634.9, 258, 371103.9, 258, 275390.0, 258, 362846.4, 258, 409368.6, 258, 258035.9
260, 167971.6, 260, 232257.4, 260, 1143911.0, 260, 391470.5, 260, 415736.9, 260, 296283.4, 260, 188987.6, 260, 357899.8, 260, 273913.8, 260, 327865.5, 260, 262655.1, 260, 371066.0, 260, 275374.0, 260, 362838.9, 260, 409370.4, 260, 258071.9
262, 167949.4, 262, 232241.3, 262, 1143941.0, 262, 391431.0, 262, 415715.9, 262, 296276.5, 262, 188994.2, 262, 357865.0, 262, 273887.6, 262, 327892.4, 262, 262682.9, 262, 371108.2, 262, 275393.0, 262, 362903.5, 262, 409391.7, 262, 258058.0
264, 167978.7, 264, 232235.8, 264, 1143962.0, 264, 391469.2, 264, 415675.4, 264, 296277.5, 264, 189016.2, 264, 357845.9, 264, 273824.5, 264, 327872.5, 264, 262671.4, 264, 371118.8, 264, 275423.0, 264, 362845.7, 264, 409419.5, 264, 258127.5
266, 167996.1, 266, 232282.4, 266, 1143911.0, 266, 391472.5, 266, 415710.2, 266, 296265.4, 266, 189023.8, 266, 357956.4, 266, 273930.5, 266, 327834.4, 266, 262681.5, 266, 371086.3, 266, 275404.0, 266, 362793.0, 266, 409461.6, 266, 258079.3
268, 168001.5, 268, 232277.7, 268, 1143924.0, 268, 391492.9, 268, 415758.8, 268, 296292.4, 268, 189032.5, 268, 357933.7, 268, 273963.0, 268, 327942.3, 268, 262728.3, 268, 371130.9, 268, 275427.7, 268, 362824.4, 268, 409499.5, 268, 258097.7
270, 168042.9, 270, 232281.0, 270, 1143949.0, 270, 391511.7, 270, 415738.7, 270, 296321.7, 270, 189004.2, 270, 357863.9, 270, 273899.1, 270, 327933.0, 270, 262677.7, 270, 371121.8, 270, 275471.9, 270, 362900.7, 270, 409490.2, 270, 258077.7
272, 167957.0, 272, 232283.7, 272, 1143978.0, 272, 391541.3, 272, 415686.0, 272, 296343.0, 272, 189008.6, 272, 357870.4, 272, 273875.1, 272, 327908.8, 272, 262603.0, 272, 371115.9, 272, 275462.8, 272, 362803.5, 272, 409537.6, 272, 258085.9
274, 167984.6, 274, 232331.5, 274, 1143965.0, 274, 391557.0, 274, 415663.6, 274, 296330.3, 274, 188966.8, 274, 357939.3, 274, 273825.7, 274, 327923.2, 274, 262593.6, 274, 371140.3, 274, 275477.9, 274, 362810.1, 274, 409576.4, 274, 258101.6
276, 168079.5, 276, 232348.0, 276, 1143951.0, 276, 391615.6, 276, 415692.9, 276, 296259.8, 276, 189019.1, 276, 357937.7, 276, 273867.8, 276, 327889.0, 276, 262592.0, 276, 371075.6, 276, 275442.9, 276, 362751.9, 276, 409540.5, 276, 258083.8
278, 168052.1, 278, 232313.8, 278, 1143902.0, 278, 391488.2, 278, 415721.8, 278, 296256.5, 278, 188987.0, 278, 357914.2, 278, 273896.1, 278, 327905.7, 278, 262635.1, 278, 371128.4, 278, 275418.3, 278, 362826.9, 278, 409447.0, 278, 258080.5
280, 167945.5, 280, 232252.0, 280, 1143911.0, 280, 391435.6, 280, 415658.5, 280, 296264.2, 280, 188980.5, 280, 357870.7, 280, 273922.0, 280, 327898.8, 280, 262696.4, 280, 371109.7, 280, 275340.1, 280, 362816.4, 280, 409466.9, 280, 258047.7
282, 168001.5, 282, 232201.3, 282, 1143917.0, 282, 391424.0, 282, 415723.9, 282, 296279.1, 282, 188995.0, 282, 357912.3, 282, 273911.3, 282, 327863.9, 282, 262641.2, 282, 371059.0, 282, 275419.3, 282, 362802.2, 282, 409423.0, 282, 258053.8
284, 167962.4, 284, 232212.9, 284, 1143888.0, 284, 391419.2, 284, 415673.4, 284, 296285.8, 284, 189025.8, 284, 357877.5, 284, 273859.8, 284, 327804.4, 284, 262683.4, 284, 371115.7, 284, 275390.8, 284, 362793.6, 284, 409422.9, 284, 258031.7
286, 168010.8, 286, 232229.8, 286, 1143938.0, 286, 391421.1, 286, 415682.6, 286, 296306.2, 286, 189039.9, 286, 357878.5, 286, 273871.1, 286, 327779.5, 286, 262766.5, 286, 371062.9, 286, 275327.3, 286, 362855.0, 286, 409471.0, 286, 258090.3
288, 167946.4, 288, 232170.2, 288, 1143898.0, 288, 391413.2, 288, 415733.8, 288, 296211.0, 288, 189074.9, 288, 357840.5, 288, 273938.2, 288, 327797.9, 288, 262710.6, 288, 371144.4, 288, 275308.5, 288, 362818.0, 288, 409456.2, 288, 258102.4
290, 167941.9, 290, 232256.7, 290, 1143906.0, 290, 391489.3, 290, 415680.5, 290, 296300.6, 290, 189066.1, 290, 357848.1, 290, 273932.1, 290, 327803.1, 290, 262696.6, 290, 371068.9, 290, 275464.3, 290, 362793.1, 290, 409433.7, 290, 258067.2
292, 167979.6, 292, 232180.8, 292, 1143901.0, 292, 391395.8, 292, 415679.1, 292, 296257.7, 292, 189042.6, 292, 357857.9, 292, 273904.7, 292, 327898.4, 292, 262767.8, 292, 371119.7, 292, 275380.7, 292, 362861.5, 292, 409519.1, 292, 258035.5
294, 168023.2, 294, 232182.0, 294, 1143934.0, 294, 391496.5, 294, 415675.6, 294, 296282.9, 294, 189040.4, 294, 357880.2, 294, 273910.8, 294, 327961.3, 294, 262705.8, 294, 371129.7, 294, 275471.0, 294, 362888.2, 294, 409572.6, 294, 258145.0
296, 168047.2, 296, 232265.3, 296, 1143970.0, 296, 391570.5, 296, 415698.4, 296, 296408.4, 296, 189031.5, 296, 357921.1, 296, 273838.3, 296, 327987.9, 296, 262654.4, 296, 371107.3, 296, 275475.7, 296, 362855.1, 296, 409664.7, 296, 258116.8
298, 168005.4, 298, 232238.7, 298, 1143947.0, 298, 391616.8, 298, 415638.3, 298, 296364.4, 298, 189049.0, 298, 357925.1, 298, 273760.9, 298, 327992.6, 298, 262591.3, 298, 371126.5, 298, 275450.8, 298, 362811.4, 298, 409663.7, 298, 258076.5
300, 168019.0, 300, 232311.7, 300, 1144006.0, 300, 391602.2, 300, 415669.3, 300, 296326.7, 300, 188995.0, 300, 357961.9, 300, 273844.0, 300, 327931.2, 300, 262578.5, 300, 371110.5, 300, 275515.1, 300, 362785.5, 300, 409620.7, 300, 258094.2
302, 168046.6, 302, 232265.5, 302, 1144000.0, 302, 391524.0, 302, 415685.1, 302, 296329.5, 302, 189023.2, 302, 357955.2, 302, 273839.5, 302, 327861.9, 302, 262569.8, 302, 371112.3, 302, 275456.3, 302, 362808.7, 302, 409574.6, 302, 258098.9
304, 168049.3, 304, 232278.4, 304, 1143997.0, 304, 391502.1, 304, 415718.4, 304, 296240.9, 304, 189023.8, 304, 357917.9, 304, 273911.6, 304, 327926.5, 304, 262603.8, 304, 371119.0, 304, 275487.7, 304, 362795.6, 304, 409532.5, 304, 258107.1
306, 168051.4, 306, 232297.1, 306, 1143934.0, 306, 391497.0, 306, 415651.0, 306, 296294.4, 306, 189060.5, 306, 357904.1, 306, 273874.1, 306, 327965.7, 306, 262630.5, 306, 371092.8, 306, 275432.2, 306, 362790.9, 306, 409497.2, 306, 258082.9
308, 167974.4, 308, 232261.1, 308, 1143925.0, 308, 391554.6, 308, 415703.3, 308, 296330.6, 308, 189011.4, 308, 357893.3, 308, 273850.7, 308, 327907.0, 308, 262609.5, 308, 371127.3, 308, 275496.8, 308, 362785.1, 308, 409570.8, 308, 258072.8
310, 167992.3, 310, 232257.1, 310, 1143850.0, 310, 391519.9, 310, 415706.2, 310, 296273.5, 310, 189007.7, 310, 357954.1, 310, 273958.8, 310, 327841.6, 310, 262630.5, 310, 371121.6, 310, 275411.4, 310, 362756.0, 310, 409508.7, 310, 258039.3
312, 168005.0, 312, 232293.7, 312, 1143886.0, 312, 391462.3, 312, 415674.7, 312, 296337.2, 312, 189056.4, 312, 357875.4, 312, 273882.6, 312, 327852.6, 312, 262629.2, 312, 371146.9, 312, 275397.2, 312, 362823.4, 312, 409503.9, 312, 258048.7
314, 167978.1, 314, 232239.4, 314, 1143888.0, 314, 391443.4, 314, 415685.3, 314, 296322.7, 314, 188982.1, 314, 357848.0, 314, 273926.7, 314, 327855.4, 314, 262685.6, 314, 371129.9, 314, 275411.1, 314, 362782.8, 314, 409434.1, 314, 258105.3
316, 167959.7, 316, 232230.2, 316, 1143851.0, 316, 391414.6, 316, 415682.7, 316, 296253.7, 316, 189054.1, 316, 357834.5, 316, 273925.6, 316, 327856.9, 316, 262771.9, 316, 371107.2, 316, 275446.2, 316, 362840.5, 316, 409405.8, 316, 258037.6
318, 167974.1, 318, 232155.1, 318, 1143930.0, 318, 391467.5, 318, 415694.7, 318, 296379.5, 318, 189073.3, 318, 357920.7, 318, 273815.6, 318, 327872.4, 318, 262703.1, 318, 371117.8, 318, 275374.9, 318, 362890.7, 318, 409502.9, 318, 258100.0
320, 167969.5, 320, 232210.5, 320, 1143887.0, 320, 391494.0, 320, 415690.0, 320, 296314.7, 320, 189042.3, 320, 357876.9, 320, 273888.2, 320, 327905.4, 320, 262706.9, 320, 371069.2, 320, 275367.0, 320, 362778.8, 320, 409569.1, 320, 258069.7
322, 167940.7, 322, 232221.7, 322, 1143885.0, 322, 391465.6, 322, 415718.6, 322, 296304.8, 322, 189031.4, 322, 357884.1, 322, 273868.7, 322, 327833.2, 322, 262709.9, 322, 371112.4, 322, 275490.7, 322, 362806.6, 322, 409520.3, 322, 258074.9
324, 168027.0, 324, 232245.5, 324, 1143895.0, 324, 391509.4, 324, 415665.6, 324, 296268.2, 324, 189030.7, 324, 357841.5, 324, 273926.9, 324, 327851.3, 324, 262659.5, 324, 371148.4, 324, 275464.3, 324, 362806.5, 324, 409515.8, 324, 258056.1
326, 167945.8, 326, 232221.6, 326, 1143879.0, 326, 391429.2, 326, 415627.9, 326, 296308.7, 326, 189070.2, 326, 357833.4, 326, 273880.8, 326, 327765.2, 326, 262701.4, 326, 371065.0, 326, 275416.6, 326, 362821.3, 326, 409416.0, 326, 258072.1
328, 168001.5, 328, 232212.4, 328, 1143786.0, 328, 391400.2, 328, 415661.5, 328, 296286.7, 328, 189049.2, 328, 357909.0, 328, 273884.2, 328, 327789.2, 328, 262732.3, 328, 371068.5, 328, 275391.2, 328, 362796.6, 328, 409454.3, 328, 258062.2
330, 167933.3, 330, 232160.9, 330, 1143874.0, 330, 391421.6, 330, 415685.2, 330, 296280.7, 330, 189092.1, 330, 357859.7, 330, 273860.8, 330, 327781.3, 330, 262755.8, 330, 371081.4, 330, 275340.9, 330, 362835.4, 330, 409471.3, 330, 258047.5
332, 167924.0, 332, 232185.3, 332, 1143849.0, 332, 391391.5, 332, 415655.6, 332, 296311.7, 332, 189042.2, 332, 357848.5, 332, 273902.4, 332, 327798.8, 332, 262740.0, 332, 371094.0, 332, 275367.1, 332, 362828.8, 332, 409450.6, 332, 258061.6
334, 167962.3, 334, 232194.2, 334, 1143917.0, 334, 391461.0, 334, 415700.1, 334, 296284.6, 334, 189042.5, 334, 357830.0, 334, 273902.7, 334, 327818.2, 334, 262781.0, 334, 371078.8, 334, 275406.0, 334, 362907.1, 334, 409473.1, 334, 258071.7
336, 167919.1, 336, 232159.7, 336, 1143846.0, 336, 391439.0, 336, 415681.5, 336, 296342.5, 336, 189099.6, 336, 357781.4, 336, 273862.8, 336, 327891.5, 336, 262751.2, 336, 371099.0, 336, 275412.1, 336, 362970.4, 336, 409518.0, 336, 258082.5
338, 168016.1, 338, 232272.9, 338, 1143921.0, 338, 391558.8, 338, 415724.5, 338, 296326.3, 338, 189057.7, 338, 357943.5, 338, 273870.1, 338, 327923.3, 338, 262748.1, 338, 371106.5, 338, 275471.5, 338, 362864.9, 338, 409653.3, 338, 258167.1
340, 168034.3, 340, 232278.4, 340, 1143872.0, 340, 391612.8, 340, 415735.2, 340, 296371.3, 340, 189038.4, 340, 357927.1, 340, 273893.2, 340, 328024.1, 340, 262654.9, 340, 371168.1, 340, 275502.6, 340, 362875.1, 340, 409724.5, 340, 258129.1
342, 168049.4, 342, 232281.6, 342, 1143942.0, 342, 391592.4, 342, 415694.5, 342, 296387.2, 342, 189039.2, 342, 357851.7, 342, 273862.9, 342, 328045.9, 342, 262552.8, 342, 371146.0, 342, 275534.7, 342, 362788.5, 342, 409756.1, 342, 258134.2
344, 168018.4, 344, 232253.4, 344, 1143949.0, 344, 391608.0, 344, 415646.0, 344, 296276.0, 344, 189050.3, 344, 357955.6, 344, 273880.0, 344, 327992.7, 344, 262576.8, 344, 371110.9, 344, 275487.5, 344, 362834.3, 344, 409747.4, 344, 258100.3
346, 167991.4, 346, 232334.5, 346, 1143954.0, 346, 391606.3, 346, 415701.1, 346, 296290.2, 346, 189081.2, 346, 357981.3, 346, 273834.9, 346, 327972.1, 346, 262573.0, 346, 371100.5, 346, 275469.2, 346, 362844.0, 346, 409699.6, 346, 258109.6
348, 168034.7, 348, 232274.3, 348, 1143906.0, 348, 391497.9, 348, 415720.1, 348, 296278.6, 348, 189086.4, 348, 357913.6, 348, 273905.4, 348, 327848.0, 348, 262637.0, 348, 371101.4, 348, 275442.6, 348, 362806.8, 348, 409550.8, 348, 258054.8
350, 168008.3, 350, 232196.1, 350, 1143871.0, 350, 391496.5, 350, 415702.1, 350, 296270.4, 350, 189034.9, 350, 357907.9, 350, 273978.6, 350, 327828.0, 350, 262687.6, 350, 371097.6, 350, 275441.7, 350, 362853.5, 350, 409450.0, 350, 258039.7
352, 167995.5, 352, 232230.7, 352, 1143841.0, 352, 391436.1, 352, 415712.4, 352, 296260.1, 352, 189061.1, 352, 357835.1, 352, 273893.8, 352, 327848.9, 352, 262715.1, 352, 371144.9, 352, 275420.8, 352, 362816.0, 352, 409472.2, 352, 258043.1
354, 167980.0, 354, 232130.2, 354, 1143873.0, 354, 391404.9, 354, 415664.6, 354, 296304.3, 354, 189111.2, 354, 357846.6, 354, 273877.6, 354, 327836.2, 354, 262702.5, 354, 371131.5, 354, 275405.1, 354, 362836.2, 354, 409512.0, 354, 258073.1
356, 167971.0, 356, 232229.4, 356, 1143833.0, 356, 391382.5, 356, 415713.4, 356, 296325.3, 356, 189103.7, 356, 357916.6, 356, 273905.7, 356, 327778.4, 356, 262724.6, 356, 371151.9, 356, 275368.4, 356, 362874.0, 356, 409507.6, 356, 258147.7
358, 167948.7, 358, 232179.6, 358, 1143805.0, 358, 391462.6, 358, 415669.4, 358, 296306.0, 358, 189043.5, 358, 357925.6, 358, 273886.8, 358, 327790.1, 358, 262704.3, 358, 371039.2, 358, 275404.8, 358, 362861.0, 358, 409505.0, 358, 258013.4
360, 167943.1, 360, 232157.2, 360, 1143839.0, 360, 391410.2, 360, 415681.8, 360, 296304.2, 360, 189047.8, 360, 357896.8, 360, 273915.5, 360, 327812.0, 360, 262736.5, 360, 371074.8, 360, 275360.8, 360, 362845.1, 360, 409470.1, 360, 258081.7
362, 167895.7, 362, 232149.8, 362, 1143830.0, 362, 391419.1, 362, 415662.1, 362, 296328.6, 362, 189112.3, 362, 357783.7, 362, 273887.6, 362, 327744.9, 362, 262752.7, 362, 371085.1, 362, 275334.3, 362, 362897.7, 362, 409445.6, 362, 258017.2
364, 167971.3, 364, 232167.4, 364, 1143848.0, 364, 391438.1, 364, 415657.2, 364, 296323.4, 364, 189092.8, 364, 357876.9, 364, 273932.0, 364, 327824.2, 364, 262796.7, 364, 371081.9, 364, 275410.2, 364, 362916.2, 364, 409429.8, 364, 258082.3
366, 167949.5, 366, 232115.0, 366, 1143791.0, 366, 391447.4, 366, 415692.4, 366, 296307.5, 366, 189084.4, 366, 357793.8, 366, 273944.8, 366, 327801.9, 366, 262775.5, 366, 371064.8, 366, 275358.4, 366, 362847.1, 366, 409470.3, 366, 258071.3
368, 167879.5, 368, 232122.4, 368, 1143891.0, 368, 391443.1, 368, 415582.2, 368, 296343.3, 368, 189094.9, 368, 357831.5, 368, 273894.9, 368, 327879.5, 368, 262703.9, 368, 371040.1, 368, 275404.4, 368, 362922.5, 368, 409483.7, 368, 258084.5
370, 167910.4, 370, 232203.5, 370, 1143898.0, 370, 391501.2, 370, 415685.4, 370, 296350.1, 370, 189061.8, 370, 357890.3, 370, 273913.7, 370, 327821.8, 370, 262734.2, 370, 371100.6, 370, 275392.3, 370, 362887.9, 370, 409539.4, 370, 258103.0
372, 167951.4, 372, 232186.2, 372, 1143865.0, 372, 391459.4, 372, 415692.0, 372, 296278.4, 372, 189052.0, 372, 357842.8, 372, 273878.8, 372, 327831.7, 372, 262748.0, 372, 371117.5, 372, 275393.1, 372, 362909.1, 372, 409476.1, 372, 258068.3
374, 167967.8, 374, 232164.9, 374, 1143914.0, 374, 391500.5, 374, 415672.1, 374, 296366.9, 374, 189064.1, 374, 357838.0, 374, 273921.1, 374, 327894.5, 374, 262722.5, 374, 371136.3, 374, 275470.6, 374, 362921.3, 374, 409536.1, 374, 258093.6
376, 167925.5, 376, 232176.6, 376, 1143870.0, 376, 391544.6, 376, 415683.8, 376, 296338.0, 376, 189070.1, 376, 357862.2, 376, 273929.7, 376, 327961.1, 376, 262668.1, 376, 371059.2, 376, 275468.0, 376, 362894.6, 376, 409608.6, 376, 258084.9
378, 167940.7, 378, 232196.2, 378, 1143870.0, 378, 391593.7, 378, 415694.3, 378, 296319.8, 378, 189048.4, 378, 357906.4, 378, 273888.6, 378, 327946.0, 378, 262674.0, 378, 371141.9, 378, 275451.0, 378, 362795.6, 378, 409697.8, 378, 258093.2
380, 167969.6, 380, 232277.4, 380, 1143917.0, 380, 391593.1, 380, 415655.1, 380, 296368.8, 380, 189049.5, 380, 357963.9, 380, 273882.3, 380, 327887.3, 380, 262605.6, 380, 371163.4, 380, 275449.7, 380, 362831.0, 380, 409616.2, 380, 258183.4
382, 167989.6, 382, 232271.2, 382, 1143874.0, 382, 391507.1, 382, 415667.5, 382, 296266.1, 382, 189093.8, 382, 357935.0, 382, 273919.8, 382, 327866.5, 382, 262728.3, 382, 371062.3, 382, 275440.9, 382, 362882.0, 382, 409522.0, 382, 258079.6
384, 167964.4, 384, 232197.2, 384, 1143870.0, 384, 391449.5, 384, 415704.9, 384, 296297.3, 384, 189043.3, 384, 357804.9, 384, 273939.6, 384, 327836.7, 384, 262626.0, 384, 371083.7, 384, 275420.8, 384, 362850.0, 384, 409544.3, 384, 257999.8
