time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
770, 168237.7, 770, 232575.3, 770, 1144230.0, 770, 391627.6, 770, 415641.7, 770, 296264.9, 770, 189042.8, 770, 357911.2, 770, 273981.6, 770, 327987.9, 770, 262613.9, 770, 371204.4, 770, 275464.4, 770, 362859.9, 770, 409530.5, 770, 258157.3
772, 168266.3, 772, 232533.6, 772, 1144232.0, 772, 391610.2, 772, 415646.6, 772, 296237.2, 772, 189012.5, 772, 357930.5, 772, 274044.4, 772, 327927.0, 772, 262711.7, 772, 371182.0, 772, 275394.4, 772, 362859.0, 772, 409542.6, 772, 258159.8
774, 168293.9, 774, 232497.1, 774, 1144206.0, 774, 391587.8, 774, 415695.2, 774, 296256.0, 774, 189070.1, 774, 357936.1, 774, 273973.9, 774, 327915.2, 774, 262649.5, 774, 371126.6, 774, 275436.4, 774, 362856.7, 774, 409500.5, 774, 258133.2
776, 168218.1, 776, 232470.9, 776, 1144110.0, 776, 391595.4, 776, 415630.9, 776, 296267.6, 776, 189047.5, 776, 357926.2, 776, 273959.4, 776, 327935.1, 776, 262694.4, 776, 371199.9, 776, 275405.4, 776, 362919.9, 776, 409472.7, 776, 258113.2
778, 168220.1, 778, 232518.5, 778, 1144156.0, 778, 391570.0, 778, 415584.1, 778, 296254.1, 778, 189004.9, 778, 357901.9, 778, 273999.0, 778, 327943.5, 778, 262758.5, 778, 371135.2, 778, 275388.9, 778, 362868.8, 778, 409486.5, 778, 258080.1
780, 168208.4, 780, 232443.8, 780, 1144161.0, 780, 391534.0, 780, 415667.3, 780, 296319.0, 780, 189082.0, 780, 357867.3, 780, 273973.5, 780, 328010.6, 780, 262753.2, 780, 371127.4, 780, 275402.7, 780, 362863.7, 780, 409474.6, 780, 258179.7
782, 168223.4, 782, 232505.8, 782, 1144185.0, 782, 391609.5, 782, 415660.7, 782, 296326.4, 782, 189058.1, 782, 357892.2, 782, 273917.8, 782, 328009.0, 782, 262653.4, 782, 371190.4, 782, 275451.4, 782, 362907.6, 782, 409508.0, 782, 258160.9
784, 168180.4, 784, 232520.0, 784, 1144126.0, 784, 391668.8, 784, 415648.1, 784, 296269.2, 784, 189038.5, 784, 357933.5, 784, 274034.9, 784, 327949.8, 784, 262618.7, 784, 371104.7, 784, 275369.4, 784, 362882.5, 784, 409602.1, 784, 258130.0
786, 168220.5, 786, 232556.9, 786, 1144183.0, 786, 391650.6, 786, 415695.9, 786, 296343.3, 786, 189031.1, 786, 357973.0, 786, 273963.5, 786, 327941.4, 786, 262666.6, 786, 371156.7, 786, 275444.3, 786, 362866.4, 786, 409562.0, 786, 258141.7
788, 168251.5, 788, 232522.5, 788, 1144153.0, 788, 391574.1, 788, 415683.3, 788, 296354.8, 788, 189085.2, 788, 357895.3, 788, 274025.4, 788, 328000.6, 788, 262742.3, 788, 371183.1, 788, 275527.4, 788, 362886.0, 788, 409436.8, 788, 258139.1
790, 168211.7, 790, 232479.7, 790, 1144222.0, 790, 391597.2, 790, 415651.3, 790, 296285.4, 790, 189030.8, 790, 357903.3, 790, 273918.9, 790, 328028.6, 790, 262609.6, 790, 371149.1, 790, 275407.2, 790, 362918.5, 790, 409575.7, 790, 258119.5
792, 168190.6, 792, 232533.8, 792, 1144198.0, 792, 391661.0, 792, 415688.3, 792, 296345.8, 792, 189028.3, 792, 357951.9, 792, 273965.5, 792, 328081.9, 792, 262655.9, 792, 371210.0, 792, 275481.9, 792, 362880.0, 792, 409663.0, 792, 258127.7
794, 168312.7, 794, 232546.3, 794, 1144212.0, 794, 391739.4, 794, 415668.8, 794, 296317.7, 794, 189005.5, 794, 358009.4, 794, 273919.0, 794, 328115.3, 794, 262567.4, 794, 371165.6, 794, 275499.0, 794, 362802.4, 794, 409684.0, 794, 258199.5
796, 168244.2, 796, 232538.7, 796, 1144210.0, 796, 391724.2, 796, 415662.7, 796, 296353.3, 796, 189019.5, 796, 358002.8, 796, 273940.2, 796, 328065.4, 796, 262595.3, 796, 371173.1, 796, 275431.1, 796, 362857.5, 796, 409587.4, 796, 258159.1
798, 168204.1, 798, 232577.2, 798, 1144150.0, 798, 391665.4, 798, 415720.2, 798, 296311.5, 798, 188977.1, 798, 357923.4, 798, 273974.9, 798, 328038.3, 798, 262609.8, 798, 371134.6, 798, 275494.9, 798, 362807.9, 798, 409592.9, 798, 258122.4
800, 168209.5, 800, 232502.8, 800, 1144196.0, 800, 391566.3, 800, 415653.0, 800, 296247.4, 800, 189047.0, 800, 357925.9, 800, 273940.7, 800, 327945.2, 800, 262587.5, 800, 371116.6, 800, 275426.9, 800, 362854.4, 800, 409445.2, 800, 258072.8
802, 168222.5, 802, 232528.3, 802, 1144172.0, 802, 391614.3, 802, 415695.1, 802, 296213.3, 802, 189009.6, 802, 357954.5, 802, 273994.3, 802, 328001.6, 802, 262680.0, 802, 371148.8, 802, 275478.6, 802, 362924.8, 802, 409501.4, 802, 258144.2
804, 168245.9, 804, 232528.9, 804, 1144200.0, 804, 391614.9, 804, 415677.4, 804, 296309.3, 804, 189064.9, 804, 357893.0, 804, 273937.5, 804, 328045.2, 804, 262620.4, 804, 371160.2, 804, 275417.0, 804, 362859.3, 804, 409499.5, 804, 258161.3
806, 168191.6, 806, 232504.9, 806, 1144230.0, 806, 391622.1, 806, 415712.0, 806, 296257.4, 806, 189103.0, 806, 357926.0, 806, 273937.7, 806, 328035.4, 806, 262636.2, 806, 371134.9, 806, 275381.6, 806, 362876.6, 806, 409588.4, 806, 258121.3
808, 168144.3, 808, 232479.6, 808, 1144179.0, 808, 391670.4, 808, 415601.6, 808, 296311.0, 808, 189059.8, 808, 357954.6, 808, 273965.4, 808, 327961.7, 808, 262590.1, 808, 371125.6, 808, 275441.1, 808, 362885.0, 808, 409545.9, 808, 258159.4
810, 168229.4, 810, 232587.1, 810, 1144134.0, 810, 391678.9, 810, 415683.5, 810, 296271.9, 810, 189058.7, 810, 357944.9, 810, 273952.8, 810, 327970.4, 810, 262653.9, 810, 371160.5, 810, 275469.6, 810, 362867.5, 810, 409533.5, 810, 258104.5
812, 168246.9, 812, 232508.9, 812, 1144149.0, 812, 391537.2, 812, 415690.4, 812, 296285.0, 812, 189073.1, 812, 357896.4, 812, 274007.6, 812, 328016.8, 812, 262699.9, 812, 371205.5, 812, 275435.7, 812, 362877.8, 812, 409423.1, 812, 258171.9
814, 168185.9, 814, 232568.2, 814, 1144218.0, 814, 391681.1, 814, 415703.0, 814, 296325.5, 814, 189060.3, 814, 357901.6, 814, 273976.9, 814, 328081.4, 814, 262698.8, 814, 371151.6, 814, 275482.8, 814, 362872.5, 814, 409532.1, 814, 258133.3
816, 168234.2, 816, 232520.7, 816, 1144229.0, 816, 391729.6, 816, 415775.9, 816, 296313.4, 816, 189053.2, 816, 357898.1, 816, 273928.8, 816, 328126.8, 816, 262651.5, 816, 371214.2, 816, 275532.4, 816, 362860.1, 816, 409719.7, 816, 258166.2
818, 168288.2, 818, 232592.1, 818, 1144195.0, 818, 391724.9, 818, 415718.7, 818, 296376.4, 818, 188992.6, 818, 357977.8, 818, 273828.6, 818, 328140.8, 818, 262592.0, 818, 371134.4, 818, 275490.1, 818, 362831.7, 818, 409767.5, 818, 258221.3
820, 168264.1, 820, 232584.5, 820, 1144289.0, 820, 391824.6, 820, 415696.7, 820, 296314.0, 820, 188999.7, 820, 358014.5, 820, 273900.9, 820, 328135.3, 820, 262457.5, 820, 371178.8, 820, 275510.6, 820, 362754.8, 820, 409785.9, 820, 258162.6
822, 168292.2, 822, 232593.2, 822, 1144181.0, 822, 391761.2, 822, 415694.0, 822, 296286.5, 822, 188990.3, 822, 358017.9, 822, 273931.3, 822, 328103.3, 822, 262504.6, 822, 371168.0, 822, 275490.5, 822, 362844.6, 822, 409650.4, 822, 258137.1
824, 168277.7, 824, 232619.5, 824, 1144178.0, 824, 391702.5, 824, 415681.0, 824, 296273.1, 824, 189026.2, 824, 357984.2, 824, 273990.5, 824, 328036.2, 824, 262560.9, 824, 371156.5, 824, 275493.5, 824, 362881.0, 824, 409589.8, 824, 258136.9
826, 168223.0, 826, 232581.0, 826, 1144218.0, 826, 391686.6, 826, 415656.3, 826, 296242.1, 826, 188996.9, 826, 357864.6, 826, 273915.6, 826, 327998.3, 826, 262621.5, 826, 371112.4, 826, 275469.1, 826, 362783.1, 826, 409561.3, 826, 258116.4
828, 168260.0, 828, 232516.1, 828, 1144235.0, 828, 391665.8, 828, 415687.7, 828, 296238.9, 828, 189069.6, 828, 357964.6, 828, 273958.3, 828, 328016.4, 828, 262609.5, 828, 371138.5, 828, 275431.5, 828, 362815.9, 828, 409464.6, 828, 258153.6
830, 168202.4, 830, 232541.3, 830, 1144159.0, 830, 391598.9, 830, 415704.7, 830, 296284.5, 830, 188996.8, 830, 357910.6, 830, 273949.3, 830, 327967.8, 830, 262616.7, 830, 371159.1, 830, 275398.1, 830, 362919.3, 830, 409449.2, 830, 258167.6
832, 168174.7, 832, 232445.0, 832, 1144092.0, 832, 391562.3, 832, 415673.6, 832, 296270.8, 832, 189052.7, 832, 357913.3, 832, 273918.0, 832, 327955.9, 832, 262643.6, 832, 371147.0, 832, 275350.7, 832, 362901.8, 832, 409425.2, 832, 258078.9
834, 168204.2, 834, 232470.0, 834, 1144182.0, 834, 391594.6, 834, 415680.1, 834, 296249.4, 834, 189039.1, 834, 357919.2, 834, 273983.9, 834, 327929.9, 834, 262633.7, 834, 371122.3, 834, 275385.4, 834, 362926.7, 834, 409421.9, 834, 258098.2
836, 168109.5, 836, 232437.1, 836, 1144117.0, 836, 391592.8, 836, 415667.3, 836, 296318.1, 836, 189012.7, 836, 357896.4, 836, 273935.7, 836, 327915.2, 836, 262722.0, 836, 371130.1, 836, 275367.0, 836, 362970.0, 836, 409398.7, 836, 258103.7
838, 168125.1, 838, 232424.8, 838, 1144154.0, 838, 391565.7, 838, 415661.1, 838, 296255.0, 838, 189047.4, 838, 357909.5, 838, 273974.8, 838, 327921.7, 838, 262758.2, 838, 371143.4, 838, 275377.8, 838, 362893.0, 838, 409395.9, 838, 258125.8
840, 168138.8, 840, 232342.5, 840, 1144127.0, 840, 391596.2, 840, 415633.2, 840, 296279.1, 840, 189046.0, 840, 357870.9, 840, 273963.0, 840, 327931.3, 840, 262709.5, 840, 371166.9, 840, 275368.2, 840, 362900.1, 840, 409359.9, 840, 258113.3
842, 168112.0, 842, 232421.0, 842, 1144108.0, 842, 391553.1, 842, 415637.6, 842, 296295.3, 842, 189063.2, 842, 357868.4, 842, 274035.9, 842, 327888.6, 842, 262769.6, 842, 371144.9, 842, 275435.0, 842, 362865.3, 842, 409434.3, 842, 258178.3
844, 168120.4, 844, 232431.0, 844, 1144126.0, 844, 391525.4, 844, 415655.5, 844, 296276.9, 844, 189053.7, 844, 357855.3, 844, 273939.5, 844, 327898.1, 844, 262734.2, 844, 371150.3, 844, 275399.3, 844, 362945.1, 844, 409404.6, 844, 258113.5
846, 168113.9, 846, 232394.0, 846, 1144080.0, 846, 391615.2, 846, 415670.2, 846, 296270.9, 846, 189058.6, 846, 357867.4, 846, 273954.1, 846, 327937.8, 846, 262695.2, 846, 371150.3, 846, 275373.0, 846, 362925.6, 846, 409382.7, 846, 258113.5
848, 168144.1, 848, 232350.2, 848, 1144088.0, 848, 391501.1, 848, 415671.5, 848, 296242.4, 848, 189023.2, 848, 357858.3, 848, 273984.5, 848, 327853.1, 848, 262740.2, 848, 371152.9, 848, 275341.1, 848, 362895.5, 848, 409383.7, 848, 258141.9
850, 168110.6, 850, 232445.2, 850, 1144121.0, 850, 391590.8, 850, 415663.1, 850, 296254.8, 850, 189032.4, 850, 357860.4, 850, 273966.3, 850, 327910.0, 850, 262819.4, 850, 371159.3, 850, 275410.3, 850, 362890.8, 850, 409429.5, 850, 258144.9
852, 168149.4, 852, 232394.6, 852, 1144146.0, 852, 391698.2, 852, 415663.9, 852, 296313.2, 852, 189013.2, 852, 357894.1, 852, 273930.7, 852, 327961.3, 852, 262765.0, 852, 371168.2, 852, 275404.3, 852, 362924.4, 852, 409454.2, 852, 258134.8
854, 168182.0, 854, 232433.9, 854, 1144105.0, 854, 391632.4, 854, 415650.4, 854, 296349.6, 854, 189037.4, 854, 357825.5, 854, 273900.6, 854, 327951.3, 854, 262736.4, 854, 371129.5, 854, 275420.0, 854, 362897.4, 854, 409544.3, 854, 258077.2
856, 168213.9, 856, 232444.0, 856, 1144075.0, 856, 391599.9, 856, 415690.3, 856, 296359.0, 856, 189029.5, 856, 357903.1, 856, 273953.8, 856, 327940.2, 856, 262795.4, 856, 371106.8, 856, 275373.0, 856, 362872.5, 856, 409507.1, 856, 258144.7
858, 168141.6, 858, 232419.5, 858, 1144110.0, 858, 391659.1, 858, 415700.6, 858, 296279.4, 858, 189011.8, 858, 357884.6, 858, 273952.7, 858, 327945.4, 858, 262731.8, 858, 371181.4, 858, 275424.3, 858, 362897.1, 858, 409445.0, 858, 258148.8
860, 168132.7, 860, 232370.9, 860, 1144062.0, 860, 391569.8, 860, 415694.7, 860, 296359.6, 860, 188999.9, 860, 357830.0, 860, 273950.2, 860, 327939.2, 860, 262714.8, 860, 371107.5, 860, 275410.4, 860, 362899.9, 860, 409474.5, 860, 258150.2
862, 168123.0, 862, 232389.2, 862, 1144111.0, 862, 391533.7, 862, 415648.0, 862, 296296.8, 862, 189057.1, 862, 357838.5, 862, 273951.3, 862, 327949.1, 862, 262714.0, 862, 371126.2, 862, 275411.5, 862, 362969.1, 862, 409419.8, 862, 258089.8
864, 168107.4, 864, 232357.5, 864, 1144023.0, 864, 391559.6, 864, 415638.8, 864, 296368.8, 864, 189021.0, 864, 357870.4, 864, 273954.1, 864, 327877.0, 864, 262772.0, 864, 371129.8, 864, 275398.5, 864, 362858.3, 864, 409471.5, 864, 258095.4
866, 168104.6, 866, 232395.8, 866, 1144065.0, 866, 391574.4, 866, 415660.0, 866, 296289.4, 866, 189132.0, 866, 357843.6, 866, 273968.8, 866, 327867.7, 866, 262763.4, 866, 371130.9, 866, 275400.8, 866, 362895.6, 866, 409455.3, 866, 258168.3
868, 168135.1, 868, 232388.5, 868, 1144076.0, 868, 391578.7, 868, 415639.2, 868, 296271.8, 868, 189069.9, 868, 357845.3, 868, 273929.7, 868, 327888.1, 868, 262740.5, 868, 371099.8, 868, 275343.2, 868, 362861.7, 868, 409469.9, 868, 258148.9
870, 168129.1, 870, 232403.3, 870, 1144114.0, 870, 391492.5, 870, 415655.9, 870, 296293.6, 870, 189047.6, 870, 357870.1, 870, 273982.4, 870, 327885.6, 870, 262841.5, 870, 371223.5, 870, 275406.4, 870, 362901.3, 870, 409413.1, 870, 258132.1
872, 168081.9, 872, 232361.2, 872, 1144033.0, 872, 391528.0, 872, 415615.1, 872, 296333.6, 872, 189040.2, 872, 357826.9, 872, 273920.9, 872, 327894.3, 872, 262795.5, 872, 371180.5, 872, 275370.3, 872, 362934.4, 872, 409441.1, 872, 258115.4
874, 168076.7, 874, 232420.6, 874, 1144125.0, 874, 391520.4, 874, 415616.1, 874, 296367.9, 874, 189068.1, 874, 357860.0, 874, 273965.1, 874, 327901.6, 874, 262810.1, 874, 371160.1, 874, 275418.0, 874, 362952.4, 874, 409496.4, 874, 258136.8
876, 168151.0, 876, 232363.4, 876, 1144019.0, 876, 391598.8, 876, 415647.0, 876, 296306.5, 876, 189073.1, 876, 357844.9, 876, 273998.5, 876, 327910.9, 876, 262823.3, 876, 371132.4, 876, 275391.5, 876, 362875.3, 876, 409471.6, 876, 258102.6
878, 168088.7, 878, 232336.3, 878, 1144023.0, 878, 391547.0, 878, 415667.9, 878, 296330.6, 878, 189074.7, 878, 357782.0, 878, 273954.7, 878, 327922.7, 878, 262817.8, 878, 371176.3, 878, 275363.9, 878, 362962.9, 878, 409446.7, 878, 258151.1
880, 168116.5, 880, 232348.2, 880, 1144045.0, 880, 391586.9, 880, 415647.1, 880, 296331.6, 880, 188992.2, 880, 357842.3, 880, 274036.3, 880, 327892.0, 880, 262817.4, 880, 371134.4, 880, 275388.9, 880, 362909.4, 880, 409465.2, 880, 258078.7
882, 168157.3, 882, 232340.0, 882, 1144023.0, 882, 391557.5, 882, 415661.6, 882, 296287.3, 882, 189083.2, 882, 357859.7, 882, 273996.5, 882, 327928.6, 882, 262800.3, 882, 371156.4, 882, 275326.6, 882, 362966.3, 882, 409441.9, 882, 258156.8
884, 168110.7, 884, 232287.1, 884, 1143967.0, 884, 391571.8, 884, 415606.5, 884, 296362.9, 884, 189070.0, 884, 357845.0, 884, 273971.5, 884, 327918.8, 884, 262778.5, 884, 371207.2, 884, 275356.4, 884, 362942.9, 884, 409482.0, 884, 258151.1
886, 168181.8, 886, 232394.2, 886, 1144072.0, 886, 391514.8, 886, 415614.5, 886, 296295.3, 886, 189079.0, 886, 357875.4, 886, 274008.4, 886, 327897.7, 886, 262843.9, 886, 371116.6, 886, 275422.5, 886, 362986.8, 886, 409491.2, 886, 258147.6
888, 168109.3, 888, 232422.0, 888, 1144048.0, 888, 391509.6, 888, 415581.3, 888, 296324.0, 888, 189058.3, 888, 357875.8, 888, 273926.5, 888, 327934.6, 888, 262691.3, 888, 371082.2, 888, 275426.8, 888, 362899.8, 888, 409498.8, 888, 258098.9
890, 168123.2, 890, 232416.2, 890, 1144038.0, 890, 391593.0, 890, 415577.5, 890, 296327.0, 890, 189043.3, 890, 357795.6, 890, 273933.1, 890, 327885.2, 890, 262739.5, 890, 371171.9, 890, 275439.8, 890, 362864.7, 890, 409553.9, 890, 258111.3
892, 168136.5, 892, 232404.3, 892, 1144087.0, 892, 391622.8, 892, 415595.8, 892, 296328.4, 892, 189107.3, 892, 357876.8, 892, 274040.5, 892, 327965.0, 892, 262824.0, 892, 371179.1, 892, 275441.1, 892, 362947.9, 892, 409544.7, 892, 258141.1
894, 168152.4, 894, 232428.8, 894, 1144084.0, 894, 391626.8, 894, 415648.4, 894, 296335.6, 894, 189082.0, 894, 357897.6, 894, 273924.0, 894, 328028.5, 894, 262773.6, 894, 371181.5, 894, 275465.6, 894, 362922.7, 894, 409616.6, 894, 258150.8
896, 168178.1, 896, 232445.5, 896, 1144105.0, 896, 391703.5, 896, 415637.0, 896, 296386.6, 896, 189036.7, 896, 357895.5, 896, 273901.7, 896, 328077.4, 896, 262696.8, 896, 371130.4, 896, 275491.7, 896, 362875.1, 896, 409694.2, 896, 258147.2
898, 168195.2, 898, 232400.1, 898, 1144140.0, 898, 391692.5, 898, 415657.6, 898, 296295.7, 898, 189019.9, 898, 357891.5, 898, 273904.3, 898, 328025.5, 898, 262608.3, 898, 371110.7, 898, 275478.8, 898, 362856.4, 898, 409723.3, 898, 258212.9
900, 168175.4, 900, 232445.0, 900, 1144102.0, 900, 391726.0, 900, 415649.4, 900, 296356.0, 900, 189068.9, 900, 357971.2, 900, 273901.3, 900, 327960.3, 900, 262663.9, 900, 371125.1, 900, 275439.3, 900, 362835.2, 900, 409719.0, 900, 258158.3
902, 168220.9, 902, 232508.1, 902, 1144103.0, 902, 391627.3, 902, 415666.3, 902, 296356.1, 902, 189068.9, 902, 358000.4, 902, 273969.3, 902, 327953.3, 902, 262720.2, 902, 371140.9, 902, 275494.6, 902, 362884.9, 902, 409603.8, 902, 258125.3
904, 168168.3, 904, 232448.4, 904, 1144103.0, 904, 391574.7, 904, 415653.1, 904, 296274.4, 904, 189056.5, 904, 357926.2, 904, 273946.5, 904, 327961.9, 904, 262615.4, 904, 371166.8, 904, 275435.2, 904, 362877.9, 904, 409581.8, 904, 258160.6
906, 168156.2, 906, 232399.2, 906, 1144095.0, 906, 391588.6, 906, 415659.8, 906, 296330.2, 906, 189116.0, 906, 357833.5, 906, 273953.9, 906, 327966.5, 906, 262671.0, 906, 371137.4, 906, 275423.4, 906, 362891.6, 906, 409488.9, 906, 258162.8
908, 168183.2, 908, 232420.8, 908, 1144089.0, 908, 391546.3, 908, 415641.5, 908, 296316.0, 908, 189064.7, 908, 357889.6, 908, 273963.1, 908, 327887.9, 908, 262772.0, 908, 371133.9, 908, 275432.4, 908, 362867.2, 908, 409423.2, 908, 258102.9
910, 168127.6, 910, 232374.1, 910, 1144070.0, 910, 391579.4, 910, 415615.4, 910, 296243.3, 910, 189046.6, 910, 357910.8, 910, 273964.5, 910, 327884.2, 910, 262762.0, 910, 371094.2, 910, 275459.0, 910, 362868.2, 910, 409428.2, 910, 258111.1
912, 168154.1, 912, 232412.9, 912, 1144098.0, 912, 391553.9, 912, 415661.2, 912, 296232.4, 912, 189013.4, 912, 357899.7, 912, 273993.4, 912, 327887.6, 912, 262681.2, 912, 371168.6, 912, 275386.1, 912, 362898.4, 912, 409435.7, 912, 258137.9
914, 168153.0, 914, 232337.0, 914, 1144025.0, 914, 391601.9, 914, 415651.7, 914, 296341.3, 914, 189089.9, 914, 357827.6, 914, 273958.6, 914, 327904.7, 914, 262782.4, 914, 371141.4, 914, 275398.8, 914, 362933.1, 914, 409479.3, 914, 258086.1
916, 168181.7, 916, 232359.9, 916, 1144075.0, 916, 391560.6, 916, 415631.2, 916, 296250.2, 916, 189089.6, 916, 357867.5, 916, 273994.9, 916, 327946.0, 916, 262745.2, 916, 371147.8, 916, 275448.6, 916, 362956.9, 916, 409525.8, 916, 258110.6
918, 168131.0, 918, 232363.5, 918, 1144103.0, 918, 391562.5, 918, 415683.9, 918, 296338.0, 918, 189031.0, 918, 357897.1, 918, 273923.2, 918, 327990.4, 918, 262747.0, 918, 371158.3, 918, 275419.0, 918, 362918.4, 918, 409566.8, 918, 258158.0
920, 168230.8, 920, 232410.1, 920, 1144055.0, 920, 391671.4, 920, 415713.4, 920, 296355.1, 920, 189095.3, 920, 357858.0, 920, 273934.9, 920, 328069.2, 920, 262745.9, 920, 371161.2, 920, 275587.6, 920, 362891.9, 920, 409662.8, 920, 258212.8
922, 168247.9, 922, 232498.0, 922, 1144158.0, 922, 391790.9, 922, 415677.4, 922, 296396.8, 922, 189056.3, 922, 357960.2, 922, 273932.6, 922, 328200.4, 922, 262610.6, 922, 371182.9, 922, 275588.1, 922, 362879.0, 922, 409815.0, 922, 258140.2
924, 168251.2, 924, 232543.2, 924, 1144148.0, 924, 391809.5, 924, 415711.5, 924, 296356.9, 924, 189084.2, 924, 357992.6, 924, 273827.7, 924, 328220.6, 924, 262572.7, 924, 371231.5, 924, 275553.9, 924, 362819.2, 924, 409905.6, 924, 258230.3
926, 168281.8, 926, 232600.3, 926, 1144183.0, 926, 391834.7, 926, 415701.8, 926, 296339.3, 926, 189079.0, 926, 358080.1, 926, 273843.9, 926, 328201.3, 926, 262397.6, 926, 371176.4, 926, 275547.2, 926, 362734.6, 926, 409905.0, 926, 258171.6
928, 168308.6, 928, 232595.8, 928, 1144204.0, 928, 391818.5, 928, 415683.9, 928, 296250.5, 928, 189035.5, 928, 358040.9, 928, 273905.2, 928, 328140.0, 928, 262428.9, 928, 371129.0, 928, 275560.2, 928, 362751.4, 928, 409763.3, 928, 258156.5
930, 168321.1, 930, 232610.4, 930, 1144127.0, 930, 391720.6, 930, 415630.9, 930, 296292.4, 930, 189013.2, 930, 358061.1, 930, 273943.3, 930, 328100.3, 930, 262484.0, 930, 371137.2, 930, 275517.5, 930, 362830.4, 930, 409653.8, 930, 258181.3
932, 168252.6, 932, 232506.5, 932, 1144163.0, 932, 391642.4, 932, 415724.6, 932, 296272.8, 932, 189036.7, 932, 357949.5, 932, 273926.7, 932, 327995.6, 932, 262530.6, 932, 371122.3, 932, 275509.1, 932, 362834.5, 932, 409555.1, 932, 258079.7
934, 168224.9, 934, 232523.3, 934, 1144100.0, 934, 391625.5, 934, 415697.5, 934, 296227.8, 934, 189058.9, 934, 357990.1, 934, 273876.6, 934, 327998.2, 934, 262571.8, 934, 371104.0, 934, 275422.5, 934, 362850.8, 934, 409461.1, 934, 258075.3
936, 168221.4, 936, 232463.3, 936, 1144099.0, 936, 391551.9, 936, 415746.3, 936, 296237.4, 936, 189014.9, 936, 357986.8, 936, 273991.7, 936, 327922.1, 936, 262606.2, 936, 371126.0, 936, 275425.1, 936, 362845.3, 936, 409464.0, 936, 258116.3
938, 168185.3, 938, 232451.2, 938, 1144056.0, 938, 391591.1, 938, 415699.7, 938, 296262.5, 938, 189039.1, 938, 357911.1, 938, 273924.0, 938, 327930.5, 938, 262630.9, 938, 371163.9, 938, 275416.1, 938, 362893.9, 938, 409409.0, 938, 258108.8
940, 168219.1, 940, 232453.1, 940, 1144036.0, 940, 391618.2, 940, 415737.8, 940, 296222.9, 940, 189048.4, 940, 357887.4, 940, 273970.1, 940, 327969.2, 940, 262739.6, 940, 371200.0, 940, 275436.9, 940, 362941.2, 940, 409447.0, 940, 258154.7
942, 168173.2, 942, 232416.3, 942, 1144134.0, 942, 391644.2, 942, 415697.5, 942, 296261.4, 942, 189025.9, 942, 357927.1, 942, 273916.7, 942, 327979.1, 942, 262651.9, 942, 371166.9, 942, 275424.6, 942, 362835.7, 942, 409573.8, 942, 258119.4
944, 168166.7, 944, 232431.0, 944, 1144122.0, 944, 391676.7, 944, 415740.7, 944, 296303.3, 944, 189029.8, 944, 357957.8, 944, 273909.1, 944, 328043.0, 944, 262655.8, 944, 371070.9, 944, 275475.4, 944, 362857.2, 944, 409610.1, 944, 258139.2
946, 168199.4, 946, 232479.6, 946, 1144157.0, 946, 391658.1, 946, 415713.2, 946, 296341.2, 946, 189030.5, 946, 357904.7, 946, 273903.9, 946, 327966.6, 946, 262625.1, 946, 371110.8, 946, 275475.4, 946, 362825.4, 946, 409579.8, 946, 258123.6
948, 168216.3, 948, 232464.6, 948, 1144138.0, 948, 391648.9, 948, 415679.3, 948, 296292.4, 948, 189021.7, 948, 357926.9, 948, 273925.0, 948, 327987.6, 948, 262629.6, 948, 371145.6, 948, 275504.6, 948, 362823.9, 948, 409561.8, 948, 258123.6
950, 168170.7, 950, 232477.5, 950, 1144127.0, 950, 391611.5, 950, 415660.0, 950, 296287.9, 950, 189017.4, 950, 357928.9, 950, 273930.8, 950, 327973.0, 950, 262674.0, 950, 371131.6, 950, 275454.5, 950, 362845.2, 950, 409464.4, 950, 258133.1
952, 168162.8, 952, 232452.7, 952, 1144124.0, 952, 391564.6, 952, 415695.3, 952, 296244.8, 952, 189008.0, 952, 357890.3, 952, 273967.2, 952, 327916.2, 952, 262599.8, 952, 371113.1, 952, 275455.0, 952, 362904.5, 952, 409459.9, 952, 258093.1
954, 168225.5, 954, 232438.3, 954, 1144159.0, 954, 391592.9, 954, 415692.5, 954, 296304.9, 954, 189041.5, 954, 357898.9, 954, 274039.3, 954, 327971.3, 954, 262663.5, 954, 371169.3, 954, 275447.2, 954, 362900.2, 954, 409512.7, 954, 258148.1
956, 168202.0, 956, 232380.3, 956, 1144053.0, 956, 391609.1, 956, 415736.4, 956, 296279.4, 956, 189033.3, 956, 357921.8, 956, 273911.4, 956, 328015.2, 956, 262633.2, 956, 371174.5, 956, 275386.5, 956, 362852.8, 956, 409543.7, 956, 258203.9
958, 168149.8, 958, 232363.4, 958, 1144099.0, 958, 391678.2, 958, 415681.4, 958, 296288.6, 958, 189009.1, 958, 357872.6, 958, 273931.8, 958, 327998.3, 958, 262639.6, 958, 371155.7, 958, 275468.5, 958, 362803.3, 958, 409530.0, 958, 258175.8
960, 168207.9, 960, 232449.7, 960, 1144135.0, 960, 391662.9, 960, 415670.4, 960, 296293.3, 960, 189019.4, 960, 357917.3, 960, 273920.4, 960, 327974.2, 960, 262701.9, 960, 371147.5, 960, 275478.0, 960, 362910.5, 960, 409524.4, 960, 258119.2
